frame,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,wx_0,wy_0,wz_0,wx_1,wy_1,wz_1,wx_2,wy_2,wz_2,wx_3,wy_3,wz_3,wx_4,wy_4,wz_4,wx_5,wy_5,wz_5,wx_6,wy_6,wz_6,wx_7,wy_7,wz_7,wx_8,wy_8,wz_8,wx_9,wy_9,wz_9,wx_10,wy_10,wz_10,wx_11,wy_11,wz_11,wx_12,wy_12,wz_12,wx_13,wy_13,wz_13,wx_14,wy_14,wz_14,wx_15,wy_15,wz_15,wx_16,wy_16,wz_16,wx_17,wy_17,wz_17,wx_18,wy_18,wz_18,wx_19,wy_19,wz_19,wx_20,wy_20,wz_20,frame_rate,frame_width,frame_height
0,0.8645269870758057,0.9305466413497925,-6.869163939882128e-07,0.8556490540504456,0.7884215712547302,0.05448175221681595,0.8258748650550842,0.6855595111846924,0.06540970504283905,0.7829023599624634,0.6345445513725281,0.06410906463861465,0.7295938730239868,0.6326320171356201,0.057487376034259796,0.8576374053955078,0.5954826474189758,0.02842823602259159,0.7427204251289368,0.5401078462600708,0.02305210754275322,0.681327223777771,0.5516310334205627,0.018380645662546158,0.6411631107330322,0.5684566497802734,0.016141893342137337,0.8266638517379761,0.6120171546936035,-0.005955400876700878,0.7116750478744507,0.5249231457710266,-0.005689232610166073,0.6588714122772217,0.5472345352172852,-0.006340377498418093,0.6245360970497131,0.5750068426132202,-0.00821107067167759,0.7897763252258301,0.6519476771354675,-0.034990355372428894,0.6847518086433411,0.5569953918457031,-0.029890960082411766,0.631230354309082,0.5650731921195984,-0.026821032166481018,0.5938907861709595,0.5733517408370972,-0.02838732860982418,0.7490392327308655,0.7103450298309326,-0.059027206152677536,0.668225884437561,0.6307386755943298,-0.05546381697058678,0.6305323839187622,0.6103959083557129,-0.04855334386229515,0.5991140604019165,0.5921016931533813,-0.044309329241514206,0.02164549194276333,0.08852706849575043,0.019845008850097656,0.02549169212579727,0.057482752948999405,0.039589326828718185,0.017440717667341232,0.03039201721549034,0.06139858812093735,0.002859223634004593,0.0074354191310703754,0.07962053269147873,-0.012731797993183136,-0.0003571081906557083,0.09117074310779572,0.012839549221098423,-0.013115588575601578,0.022476566955447197,-0.012302430346608162,-0.021074168384075165,0.027877723798155785,-0.03352836146950722,-0.02183077298104763,0.04530950263142586,-0.05529351532459259,-0.01604340225458145,0.061812326312065125,0.0023191585205495358,-0.005738391075283289,0.0016260016709566116,-0.02488129399716854,-0.024734584614634514,0.008628135547041893,-0.047535691410303116,-0.020695965737104416,0.026548555120825768,-0.05967734754085541,-0.016483737155795097,0.049183353781700134,-0.009527762420475483,0.0068905167281627655,-0.015883736312389374,-0.03580820932984352,-0.012297545559704304,-0.0076053207740187645,-0.05596053972840309,-0.013549464754760265,0.010093932040035725,-0.0702337771654129,-0.014740650542080402,0.02796238288283348,-0.025303419679403305,0.029178500175476074,-0.02277309261262417,-0.041812073439359665,0.009874740615487099,-0.018719298765063286,-0.05981241539120674,-0.0028084702789783478,-0.003032060107216239,-0.07198445498943329,-0.008214780129492283,0.010534324683248997,30.0,640.0,480.0
1,0.8641862273216248,0.9325449466705322,-6.890560371175525e-07,0.8543238639831543,0.7921657562255859,0.05416816473007202,0.824283242225647,0.6892238855361938,0.0647541806101799,0.7799556255340576,0.6366075277328491,0.06333199143409729,0.7263845205307007,0.6327154636383057,0.05677848681807518,0.8584436178207397,0.5970421433448792,0.027624398469924927,0.7431995272636414,0.5414683818817139,0.023351319134235382,0.68144690990448,0.553092896938324,0.019694721326231956,0.6415606737136841,0.5696373581886292,0.017841091379523277,0.8275470733642578,0.6129111647605896,-0.006658793427050114,0.7120053768157959,0.5233852863311768,-0.00636120792478323,0.6597408652305603,0.5472309589385986,-0.006409854162484407,0.626740038394928,0.5770394802093506,-0.007694668602198362,0.7904464602470398,0.6522302627563477,-0.03544117882847786,0.685400128364563,0.55596524477005,-0.029951710253953934,0.6326102018356323,0.5651102662086487,-0.026207538321614265,0.5963014364242554,0.5744674205780029,-0.027446776628494263,0.749412477016449,0.7102946639060974,-0.05928442254662514,0.6689016222953796,0.6295552253723145,-0.0559273436665535,0.6303626298904419,0.6087327599525452,-0.04923078417778015,0.5977494120597839,0.5897880792617798,-0.045211389660835266,0.02041572518646717,0.08781930059194565,0.019882500171661377,0.02414926514029503,0.05767545476555824,0.039282578974962234,0.01585370860993862,0.030635274946689606,0.06049368903040886,0.0015023589367046952,0.008398160338401794,0.07884644716978073,-0.013643056154251099,0.0002322427462786436,0.0897815153002739,0.012331735342741013,-0.012156540527939796,0.0224627498537302,-0.011904114857316017,-0.019775476306676865,0.027732085436582565,-0.033205728977918625,-0.020842617377638817,0.044561319053173065,-0.05484817549586296,-0.015525543130934238,0.060172900557518005,0.0020956038497388363,-0.0056554521434009075,0.0019308053888380527,-0.023855682462453842,-0.024514414370059967,0.008227705024182796,-0.046681471168994904,-0.020668283104896545,0.02499271184206009,-0.058506034314632416,-0.01637307181954384,0.047075774520635605,-0.009198278188705444,0.006230778992176056,-0.01588478684425354,-0.03433749079704285,-0.012579611502587795,-0.00827423483133316,-0.05461268126964569,-0.013409782201051712,0.008999469690024853,-0.06860339641571045,-0.014631425961852074,0.026093894615769386,-0.02504938840866089,0.02815694734454155,-0.02289285510778427,-0.040769219398498535,0.009123650379478931,-0.019525811076164246,-0.058675188571214676,-0.003438408486545086,-0.004569686483591795,-0.07167216390371323,-0.008839280344545841,0.009154983796179295,30.0,640.0,480.0
2,0.8647950887680054,0.9358866810798645,-6.991570558056992e-07,0.8517102003097534,0.7950349450111389,0.05436304584145546,0.8217862844467163,0.690703809261322,0.06506797671318054,0.7789332866668701,0.6370296478271484,0.06366436183452606,0.7260178923606873,0.6315562129020691,0.057159584015607834,0.8589702248573303,0.5971625447273254,0.028935473412275314,0.7421987056732178,0.5400029420852661,0.024425381794571877,0.6790648102760315,0.551392674446106,0.019742373377084732,0.6384456157684326,0.5677737593650818,0.017175331711769104,0.8289893865585327,0.6129884719848633,-0.005347421392798424,0.7115759253501892,0.5244637727737427,-0.004453445319086313,0.6584123969078064,0.5479089617729187,-0.004965364001691341,0.6248834133148193,0.5772101879119873,-0.006898750085383654,0.7917380332946777,0.6521388292312622,-0.034234512597322464,0.684603214263916,0.5564391016960144,-0.028128191828727722,0.6314235329627991,0.5649266242980957,-0.024624256417155266,0.59494549036026,0.5738275051116943,-0.02629907988011837,0.7500208616256714,0.7101394534111023,-0.05823260173201561,0.667999267578125,0.6296155452728271,-0.05415574088692665,0.6295007467269897,0.6094450950622559,-0.04709147289395332,0.5974352359771729,0.5912925004959106,-0.042938362807035446,0.01933475397527218,0.08796857297420502,0.019868239760398865,0.02284032478928566,0.05760832875967026,0.039275407791137695,0.014728222042322159,0.030580315738916397,0.06103084608912468,0.0006994098657742143,0.008353236131370068,0.07905379682779312,-0.014053055085241795,5.7933852076530457e-05,0.09094581007957458,0.012371779419481754,-0.011890314519405365,0.02264791540801525,-0.01215365156531334,-0.019765423610806465,0.028290854766964912,-0.03394392505288124,-0.020959079265594482,0.04527028650045395,-0.05563922971487045,-0.015418393537402153,0.06029864773154259,0.0022897557355463505,-0.005622521974146366,0.0017014520708471537,-0.024037405848503113,-0.02379911206662655,0.008911384269595146,-0.04669833183288574,-0.0201236791908741,0.025601323693990707,-0.05841841548681259,-0.015865111723542213,0.04747454822063446,-0.009049447253346443,0.006254252977669239,-0.01587486080825329,-0.03432590886950493,-0.012100592255592346,-0.007940352894365788,-0.05436310917139053,-0.013293709605932236,0.009222391992807388,-0.06844395399093628,-0.014810004271566868,0.026543399319052696,-0.024866972118616104,0.027775738388299942,-0.02305496670305729,-0.040841422975063324,0.009274417534470558,-0.019324593245983124,-0.05844125896692276,-0.0031827297061681747,-0.00419392716139555,-0.07089532166719437,-0.008780104108154774,0.008958916179835796,30.0,640.0,480.0
3,0.8662992715835571,0.9356648921966553,-6.885395009703643e-07,0.8573824167251587,0.7911044359207153,0.056790370494127274,0.8296955823898315,0.6877192854881287,0.0687699094414711,0.7888778448104858,0.6327593326568604,0.0682019591331482,0.7369166016578674,0.6275759935379028,0.062342993915081024,0.8584715127944946,0.597001314163208,0.029356811195611954,0.7433249354362488,0.539862334728241,0.026040825992822647,0.6819360256195068,0.5500873923301697,0.023576226085424423,0.6425348520278931,0.5651273727416992,0.022605612874031067,0.8280706405639648,0.613441526889801,-0.0059063793160021305,0.7132304906845093,0.5233113765716553,-0.004694522358477116,0.6584888696670532,0.5431819558143616,-0.004144162405282259,0.6232194900512695,0.5692115426063538,-0.005225016735494137,0.7915155291557312,0.6533231139183044,-0.03539974242448807,0.686825156211853,0.5558407306671143,-0.02941497042775154,0.6325134038925171,0.5631363391876221,-0.02580612525343895,0.5957450866699219,0.5716939568519592,-0.027204439043998718,0.7513734698295593,0.7112335562705994,-0.05969972535967827,0.67056804895401,0.6303471326828003,-0.056308064609766006,0.6316102743148804,0.6100607514381409,-0.04978421702980995,0.5998303294181824,0.5931097269058228,-0.04573184996843338,0.021245786920189857,0.08827409893274307,0.019716434180736542,0.02430094964802265,0.057399433106184006,0.040087588131427765,0.017381658777594566,0.03025706298649311,0.06240067631006241,0.004020264837890863,0.007408116944134235,0.08242642879486084,-0.009949053637683392,-0.001320119947195053,0.09446986764669418,0.012097376398742199,-0.012210715562105179,0.02235468477010727,-0.012306022457778454,-0.020359830930829048,0.028241153806447983,-0.033189594745635986,-0.021425539627671242,0.04569501057267189,-0.05485789477825165,-0.016491372138261795,0.06264402717351913,0.002181291813030839,-0.005405195523053408,0.001638685236684978,-0.023186523467302322,-0.024334469810128212,0.008267654106020927,-0.04707634449005127,-0.02124195732176304,0.02605077065527439,-0.059819579124450684,-0.017732227221131325,0.048638615757226944,-0.008738831616938114,0.006208257749676704,-0.01601240038871765,-0.03412622585892677,-0.012492610141634941,-0.007999640889465809,-0.055151648819446564,-0.014214481227099895,0.00992192979902029,-0.06904043257236481,-0.015351582318544388,0.027868490666151047,-0.024467358365654945,0.027735453099012375,-0.02274700626730919,-0.04012401029467583,0.008793260902166367,-0.018795613199472427,-0.05842309445142746,-0.0034331129863858223,-0.0032732596155256033,-0.07104574143886566,-0.008059513755142689,0.010551788844168186,30.0,640.0,480.0
4,0.8663185834884644,0.9381546974182129,-6.98019391620619e-07,0.8561330437660217,0.7933131456375122,0.0571439266204834,0.8281034827232361,0.6894580125808716,0.06953702121973038,0.7873332500457764,0.6339660286903381,0.06934652477502823,0.7353740930557251,0.6281684041023254,0.06395553797483444,0.8594273328781128,0.5974236130714417,0.03102649375796318,0.7427756190299988,0.5399677753448486,0.02794625423848629,0.6805304288864136,0.5507500171661377,0.024997873231768608,0.6409047842025757,0.5662257075309753,0.023723606020212173,0.829008162021637,0.6140409111976624,-0.0039058178663253784,0.7132812738418579,0.5242252349853516,-0.0018215154996141791,0.6583932042121887,0.5445101261138916,-0.0011437630746513605,0.6234428882598877,0.5712249279022217,-0.0022792911622673273,0.7921083569526672,0.6537134051322937,-0.03315754979848862,0.6871753334999084,0.5575346946716309,-0.026014162227511406,0.6328043937683105,0.5645676255226135,-0.022182181477546692,0.5959233641624451,0.573189377784729,-0.023672763258218765,0.7514620423316956,0.7115472555160522,-0.057303283363580704,0.6707468628883362,0.6308262348175049,-0.05266565829515457,0.6317549347877502,0.609969973564148,-0.045790284872055054,0.5998077392578125,0.5923787355422974,-0.04169802740216255,0.020575325936079025,0.08823365718126297,0.020142599940299988,0.023584727197885513,0.05789581686258316,0.04005603864789009,0.016766970977187157,0.03039289079606533,0.062061749398708344,0.00382451293990016,0.0075501264072954655,0.08119358122348785,-0.01029776968061924,-0.0010705175809562206,0.09233196079730988,0.012174077332019806,-0.011910106986761093,0.022359797731041908,-0.012153839692473412,-0.020270079374313354,0.02826797403395176,-0.033386893570423126,-0.021183717995882034,0.045731350779533386,-0.055115073919296265,-0.01607527956366539,0.06226120516657829,0.0022241747938096523,-0.005411259364336729,0.0015871456125751138,-0.023227091878652573,-0.024071138352155685,0.00838062260299921,-0.04679662734270096,-0.02104589343070984,0.02616610750555992,-0.05937572568655014,-0.017301641404628754,0.04847017675638199,-0.008999324403703213,0.006236393935978413,-0.01596151851117611,-0.03374283015727997,-0.012127854861319065,-0.007956445217132568,-0.054743777960538864,-0.014101848006248474,0.009550523944199085,-0.06864701211452484,-0.015226985327899456,0.027647079899907112,-0.024588093161582947,0.027757177129387856,-0.02266620844602585,-0.039882343262434006,0.008861134760081768,-0.018642159178853035,-0.05807076394557953,-0.0036464380100369453,-0.003355246502906084,-0.0706632062792778,-0.008718528784811497,0.010088890790939331,30.0,640.0,480.0
5,0.8679613471031189,0.9372199773788452,-6.882834782118152e-07,0.8594366908073425,0.7926470637321472,0.05640643090009689,0.8311229348182678,0.688405454158783,0.06861287355422974,0.7900117039680481,0.6332383155822754,0.06833244115114212,0.7376326322555542,0.6288027167320251,0.06283611804246902,0.8594918251037598,0.5973671674728394,0.03022240288555622,0.7437995672225952,0.5397179126739502,0.026167456060647964,0.6818392872810364,0.5502679347991943,0.022910170257091522,0.642410397529602,0.5658050775527954,0.021641401574015617,0.8283697366714478,0.613842248916626,-0.004562276881188154,0.712997317314148,0.5227457880973816,-0.0037411823868751526,0.6584685444831848,0.5428040027618408,-0.002920956816524267,0.6236860752105713,0.5697382688522339,-0.0033733495511114597,0.7916420698165894,0.6536106467247009,-0.033804751932621,0.6865628957748413,0.5570029020309448,-0.02814297005534172,0.6327046751976013,0.5641916990280151,-0.024400440976023674,0.5961769223213196,0.5730868577957153,-0.02525048516690731,0.7518252730369568,0.7113860249519348,-0.05792415887117386,0.6709409356117249,0.6308124661445618,-0.0543399341404438,0.6319013237953186,0.6101368069648743,-0.047657329589128494,0.5999638438224792,0.5927297472953796,-0.04324811324477196,0.021832088008522987,0.08846526592969894,0.019386786967515945,0.025176284834742546,0.05787436291575432,0.0394684374332428,0.018229730427265167,0.03045516647398472,0.061938390135765076,0.004774949513375759,0.00740829249843955,0.08158472180366516,-0.009597353637218475,-0.0010848682140931487,0.09359903633594513,0.012463996186852455,-0.012284686788916588,0.02240261621773243,-0.012144625186920166,-0.020554935559630394,0.02811856009066105,-0.03325445577502251,-0.02150586061179638,0.04566776379942894,-0.05482243373990059,-0.016170591115951538,0.062167391180992126,0.002134154085069895,-0.005485006608068943,0.001653805491514504,-0.02383834309875965,-0.024544138461351395,0.008631239645183086,-0.04726794734597206,-0.021493755280971527,0.026451274752616882,-0.059692539274692535,-0.017537876963615417,0.0488930307328701,-0.009083620272576809,0.006405710708349943,-0.01594998873770237,-0.03461324796080589,-0.012405194342136383,-0.007777251303195953,-0.05518435314297676,-0.014088132418692112,0.010051758028566837,-0.06896281242370605,-0.015038593672215939,0.02814185433089733,-0.02462463639676571,0.02803993970155716,-0.02279696613550186,-0.04040905833244324,0.009016626514494419,-0.018523085862398148,-0.05849931389093399,-0.003440825268626213,-0.003076800610870123,-0.07082092016935349,-0.008325625211000443,0.010499238036572933,30.0,640.0,480.0
6,0.8672897815704346,0.9358837008476257,-6.806773171774694e-07,0.8592401146888733,0.7907642722129822,0.05310401692986488,0.8310951590538025,0.6861010193824768,0.0635085180401802,0.7894627451896667,0.6310670971870422,0.06216811761260033,0.7367324233055115,0.6274184584617615,0.05571087822318077,0.860769510269165,0.5972347259521484,0.025259479880332947,0.7433792352676392,0.5379630327224731,0.020245051011443138,0.680977463722229,0.5481754541397095,0.01656186580657959,0.6407254338264465,0.5633520483970642,0.015003939159214497,0.8294503688812256,0.6145938634872437,-0.008105728775262833,0.7132406830787659,0.5237418413162231,-0.007969737984240055,0.6579660177230835,0.5438313484191895,-0.00814035814255476,0.6220564842224121,0.5702890157699585,-0.009791984222829342,0.7922388315200806,0.6541403532028198,-0.03596622124314308,0.6870474815368652,0.5573295950889587,-0.030548106878995895,0.6330955624580383,0.5652056336402893,-0.027759484946727753,0.596223771572113,0.5749799609184265,-0.029702970758080482,0.7514554262161255,0.7110752463340759,-0.058961935341358185,0.6711643934249878,0.630477786064148,-0.05517197027802467,0.6327130794525146,0.6103041172027588,-0.048859603703022,0.6011224389076233,0.5935949683189392,-0.045175645500421524,0.021711667999625206,0.08750423043966293,0.0208735354244709,0.025060590356588364,0.057393524795770645,0.04034455493092537,0.018301984295248985,0.029225941747426987,0.06234489008784294,0.004839858505874872,0.006401685532182455,0.08118174225091934,-0.010361602529883385,-0.0013926065294072032,0.09166131168603897,0.012642593123018742,-0.012653220444917679,0.02208215557038784,-0.011946001090109348,-0.020794721320271492,0.027748439460992813,-0.033632759004831314,-0.022118840366601944,0.04560404643416405,-0.055552784353494644,-0.017137981951236725,0.06263833492994308,0.0022467791568487883,-0.005544625222682953,0.0016006572404876351,-0.024070564657449722,-0.024281267076730728,0.008309745229780674,-0.04748758673667908,-0.020875955000519753,0.02699653059244156,-0.06029985472559929,-0.017063908278942108,0.049149151891469955,-0.009295151568949223,0.006560631096363068,-0.01570728048682213,-0.034707918763160706,-0.01185089536011219,-0.00759201729670167,-0.05515731871128082,-0.013597107492387295,0.010496851056814194,-0.06889700144529343,-0.014288525097072124,0.02875864878296852,-0.02491791918873787,0.02857612632215023,-0.02200920321047306,-0.04048620164394379,0.00922477524727583,-0.017210181802511215,-0.05829586461186409,-0.003435729071497917,-0.0016897502355277538,-0.07055924832820892,-0.007961894385516644,0.011922159232199192,30.0,640.0,480.0
7,0.8669790029525757,0.939613938331604,-6.831753012193076e-07,0.8548843264579773,0.7968689203262329,0.054046470671892166,0.827042818069458,0.6910186409950256,0.06529299169778824,0.7867324352264404,0.6329581141471863,0.06465627998113632,0.7350516319274902,0.6252138614654541,0.059232182800769806,0.8613681197166443,0.5978839993476868,0.028767621144652367,0.7443680167198181,0.5380827784538269,0.024714136496186256,0.6811309456825256,0.5494902729988098,0.020959125831723213,0.6416134834289551,0.5659996271133423,0.019255798310041428,0.8306692242622375,0.6149130463600159,-0.004629325587302446,0.7142244577407837,0.5221966505050659,-0.004187892656773329,0.6597015857696533,0.5435624718666077,-0.00397180812433362,0.625797688961029,0.5718806982040405,-0.00472899479791522,0.7931205630302429,0.6543146967887878,-0.03260650113224983,0.6876144409179688,0.5574522614479065,-0.026733459904789925,0.6338948011398315,0.5641753077507019,-0.022878926247358322,0.5974715352058411,0.5731827020645142,-0.023674966767430305,0.7519140839576721,0.711872398853302,-0.055739689618349075,0.6710487008094788,0.6308396458625793,-0.05144813656806946,0.6316478252410889,0.6095393896102905,-0.04438314214348793,0.5991517305374146,0.59132319688797,-0.03979918733239174,0.01954408921301365,0.08805926144123077,0.020414277911186218,0.02264859899878502,0.057814083993434906,0.03988101705908775,0.015817362815141678,0.029999837279319763,0.061681319028139114,0.0030361227691173553,0.006751882378011942,0.08027207106351852,-0.011160123161971569,-0.0017634417163208127,0.09161758422851562,0.012482451274991035,-0.0116676464676857,0.021900147199630737,-0.011968743056058884,-0.02049824222922325,0.028155522421002388,-0.03358331695199013,-0.021429145708680153,0.04548266902565956,-0.05488815903663635,-0.01607762649655342,0.061924804002046585,0.0023577355314046144,-0.00531770009547472,0.0013839775929227471,-0.023412691429257393,-0.02408348023891449,0.008671768940985203,-0.04647453501820564,-0.02154073491692543,0.026731424033641815,-0.058878086507320404,-0.017401153221726418,0.04862558841705322,-0.009049721993505955,0.006376925390213728,-0.015599704347550869,-0.03381739929318428,-0.012208670377731323,-0.007404455449432135,-0.05452192574739456,-0.014423842541873455,0.010395863093435764,-0.06826881319284439,-0.015496309846639633,0.028138158842921257,-0.024892129004001617,0.02768254652619362,-0.021874893456697464,-0.040110524743795395,0.008593241684138775,-0.017658593133091927,-0.05822485685348511,-0.003943890333175659,-0.0022566213738173246,-0.07084201276302338,-0.009436426684260368,0.01135620940476656,30.0,640.0,480.0
8,0.8656467199325562,0.9390959739685059,-6.963769578760548e-07,0.8569257259368896,0.7950475215911865,0.05503230541944504,0.8299328088760376,0.6902080178260803,0.06649263948202133,0.7898364663124084,0.6346682906150818,0.06564050912857056,0.7380181550979614,0.6276696920394897,0.05944351479411125,0.8598552942276001,0.5979839563369751,0.029836589470505714,0.7439517378807068,0.5382788181304932,0.024339988827705383,0.6809015870094299,0.5483168363571167,0.018381627276539803,0.6408010721206665,0.5626455545425415,0.015086785890161991,0.8292158842086792,0.6152205467224121,-0.004187729209661484,0.7128331661224365,0.5257021188735962,-0.003841255558654666,0.6575210094451904,0.5459045767784119,-0.005259436089545488,0.6231628656387329,0.5730043053627014,-0.008102784864604473,0.7919301986694336,0.6547386646270752,-0.03290070220828056,0.6866362690925598,0.5600285530090332,-0.027070973068475723,0.632415235042572,0.5669968128204346,-0.0249998290091753,0.5962798595428467,0.576810359954834,-0.027729524299502373,0.7512499690055847,0.7110739946365356,-0.05668053776025772,0.6715661287307739,0.6311972737312317,-0.052229732275009155,0.6328328847885132,0.6108012795448303,-0.046046189963817596,0.6015384197235107,0.5940358638763428,-0.04271182045340538,0.020189182832837105,0.08796589076519012,0.020404014736413956,0.023606739938259125,0.05721614509820938,0.03961208835244179,0.017400499433279037,0.029795750975608826,0.06220399960875511,0.004814635030925274,0.007154774386435747,0.08096518367528915,-0.009255481883883476,-0.0010807255748659372,0.09256260842084885,0.012315385974943638,-0.01173325628042221,0.02213868498802185,-0.01190648041665554,-0.020199965685606003,0.027966896072030067,-0.03323766589164734,-0.021755307912826538,0.04541213810443878,-0.054958898574113846,-0.016942013055086136,0.06229838728904724,0.002182246185839176,-0.005226889159530401,0.0014794053277000785,-0.023610975593328476,-0.02330009639263153,0.009051273576915264,-0.04680686071515083,-0.020393673330545425,0.0267933402210474,-0.05918186157941818,-0.017003048211336136,0.04895976558327675,-0.009179897606372833,0.006316212005913258,-0.015773005783557892,-0.034077804535627365,-0.011389047838747501,-0.007198067381978035,-0.05423186346888542,-0.013296514749526978,0.010280190035700798,-0.06785859167575836,-0.014438142068684101,0.0279407761991024,-0.02462446689605713,0.02752368524670601,-0.0223795585334301,-0.03968782350420952,0.008792873471975327,-0.017889516428112984,-0.05771586671471596,-0.0034799324348568916,-0.002334619639441371,-0.06959395110607147,-0.008999471552670002,0.010441018268465996,30.0,640.0,480.0
9,0.8647580742835999,0.9399265646934509,-6.945192012608459e-07,0.856117308139801,0.7963241934776306,0.05768569931387901,0.8296473026275635,0.6913838982582092,0.07075440138578415,0.7893326282501221,0.6330949068069458,0.07146930694580078,0.7378607988357544,0.6256289482116699,0.06716340780258179,0.8600624203681946,0.5976788401603699,0.031261615455150604,0.7446677684783936,0.5390245914459229,0.029215697199106216,0.6824605464935303,0.5504160523414612,0.02706208825111389,0.6439497470855713,0.5655316114425659,0.026094520464539528,0.8298530578613281,0.6145724058151245,-0.003468878334388137,0.7138893604278564,0.522889256477356,-0.0012290572049096227,0.6604735851287842,0.5449660420417786,0.0002801933151204139,0.628442645072937,0.5735889673233032,8.29355758469319e-06,0.7928811311721802,0.6546167135238647,-0.03237657621502876,0.6869586706161499,0.5588496327400208,-0.024962985888123512,0.6331614255905151,0.5659139156341553,-0.020557496696710587,0.5975362062454224,0.5750139355659485,-0.02154449000954628,0.752395510673523,0.7125726938247681,-0.05607707425951958,0.6711639761924744,0.6321306824684143,-0.050837285816669464,0.632090151309967,0.6116418242454529,-0.043614353984594345,0.600286066532135,0.5943228602409363,-0.03926713392138481,0.01936681941151619,0.08808549493551254,0.02022186852991581,0.022610463201999664,0.057488374412059784,0.0398678332567215,0.016262460500001907,0.030143672600388527,0.06186337769031525,0.0033480236306786537,0.006973335985094309,0.0815708264708519,-0.01043607760220766,-0.0015856917016208172,0.09403682500123978,0.012037964537739754,-0.011426536366343498,0.022144194692373276,-0.012167480774223804,-0.02009156160056591,0.027950843796133995,-0.033222686499357224,-0.020974190905690193,0.04512825608253479,-0.054007790982723236,-0.01591707020998001,0.06148330867290497,0.0022425255738198757,-0.005170946009457111,0.0014591995859518647,-0.0229202751070261,-0.02375655807554722,0.008296689949929714,-0.04600173979997635,-0.020819079130887985,0.02612634003162384,-0.05772239342331886,-0.01657632738351822,0.048087842762470245,-0.008679294027388096,0.006008920259773731,-0.015733864158391953,-0.03360750898718834,-0.011961047537624836,-0.007724710740149021,-0.05432085320353508,-0.013869165442883968,0.009941683150827885,-0.06770792603492737,-0.014841842465102673,0.028079720214009285,-0.02424357831478119,0.027271023020148277,-0.022239087149500847,-0.03943972289562225,0.008563896641135216,-0.01813017576932907,-0.0575065091252327,-0.003550826571881771,-0.0030759929213672876,-0.06954629719257355,-0.008526847697794437,0.01047998946160078,30.0,640.0,480.0
