frame,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,wx_0,wy_0,wz_0,wx_1,wy_1,wz_1,wx_2,wy_2,wz_2,wx_3,wy_3,wz_3,wx_4,wy_4,wz_4,wx_5,wy_5,wz_5,wx_6,wy_6,wz_6,wx_7,wy_7,wz_7,wx_8,wy_8,wz_8,wx_9,wy_9,wz_9,wx_10,wy_10,wz_10,wx_11,wy_11,wz_11,wx_12,wy_12,wz_12,wx_13,wy_13,wz_13,wx_14,wy_14,wz_14,wx_15,wy_15,wz_15,wx_16,wy_16,wz_16,wx_17,wy_17,wz_17,wx_18,wy_18,wz_18,wx_19,wy_19,wz_19,wx_20,wy_20,wz_20,frame_rate,frame_width,frame_height
0,0.7566834688186646,0.8847594857215881,-4.359833383205114e-07,0.7496405839920044,0.826295018196106,-0.0414869599044323,0.7404879927635193,0.7713190317153931,-0.0790955200791359,0.7007631659507751,0.7503795027732849,-0.11293743550777435,0.663306713104248,0.7546443343162537,-0.14734838902950287,0.8256522417068481,0.7856889367103577,-0.08313066512346268,0.7823532223701477,0.7760443091392517,-0.13249920308589935,0.7244367003440857,0.7756152153015137,-0.16377095878124237,0.6833966374397278,0.777266263961792,-0.1816321164369583,0.8292332291603088,0.8546667098999023,-0.08615099638700485,0.7914320230484009,0.847978949546814,-0.13581311702728271,0.7334800362586975,0.8357483148574829,-0.15414266288280487,0.6933396458625793,0.8252734541893005,-0.16274654865264893,0.8149691820144653,0.9152898788452148,-0.09205484390258789,0.7745182514190674,0.9139086604118347,-0.13673648238182068,0.7217546701431274,0.8936716318130493,-0.14166243374347687,0.6864070892333984,0.8742878437042236,-0.13965800404548645,0.7911565899848938,0.9641240835189819,-0.10087844729423523,0.7589752078056335,0.9706869125366211,-0.13283328711986542,0.7217480540275574,0.9546105861663818,-0.134968563914299,0.6971136927604675,0.9356488585472107,-0.1336999237537384,-0.018760086968541145,0.017595434561371803,0.08922227472066879,-0.024613317102193832,-0.012023622170090675,0.0655243843793869,-0.028990793973207474,-0.024545729160308838,0.043736666440963745,-0.044519320130348206,-0.0334344319999218,0.01244200486689806,-0.06023136526346207,-0.03560773283243179,-0.015364373102784157,-0.002741031814366579,-0.02326565980911255,0.0030918146949261427,-0.012627793475985527,-0.025184664875268936,-0.0149997528642416,-0.03128809854388237,-0.03236361965537071,-0.010334034450352192,-0.04888947308063507,-0.030210476368665695,0.010185768827795982,0.0007470734417438507,-0.004584070295095444,-0.000534780730959028,-0.0007428701501339674,-0.010655725374817848,-0.029799973592162132,-0.02877984009683132,-0.016378531232476234,-0.025227107107639313,-0.0417511910200119,-0.023846983909606934,-0.008703816682100296,0.002056342316791415,0.01574629917740822,-0.0037864097394049168,-0.015228809788823128,0.011764328926801682,-0.024550748988986015,-0.03531932085752487,-0.0002843886613845825,-0.020453492179512978,-0.04931303486227989,-0.0028331633657217026,-0.002902330132201314,-0.012115996330976486,0.02969273366034031,0.005301566328853369,-0.018584977835416794,0.02956080622971058,-0.00864084530621767,-0.033312756568193436,0.019425712525844574,-0.011049406602978706,-0.04608070105314255,0.01499238796532154,-0.0012260159710422158,30.0,640.0,480.0
1,0.7628985643386841,0.8886705636978149,-4.244443232437334e-07,0.7533368468284607,0.8279632329940796,-0.044019315391778946,0.7399166226387024,0.7722799777984619,-0.08449102193117142,0.6995031237602234,0.7513995170593262,-0.12064498662948608,0.6617153286933899,0.7558750510215759,-0.15732505917549133,0.8263540863990784,0.7861927151679993,-0.09161961078643799,0.779267430305481,0.7753848433494568,-0.14491340517997742,0.7219235301017761,0.7749752998352051,-0.17890554666519165,0.680753231048584,0.7765876650810242,-0.19824561476707458,0.8301339149475098,0.855553925037384,-0.09400049597024918,0.7844257950782776,0.8477764129638672,-0.14568963646888733,0.7290308475494385,0.8351428508758545,-0.1648748815059662,0.69051593542099,0.8249051570892334,-0.17459841072559357,0.8155876994132996,0.9170291423797607,-0.09921728074550629,0.7685410976409912,0.9136972427368164,-0.14431515336036682,0.7189472913742065,0.892844021320343,-0.14895637333393097,0.685189425945282,0.8738822340965271,-0.14724239706993103,0.7911790013313293,0.9655696153640747,-0.10772750526666641,0.7550875544548035,0.9698394536972046,-0.14007580280303955,0.7212960124015808,0.9535523056983948,-0.1425156444311142,0.698878288269043,0.9355533123016357,-0.14148876070976257,-0.01496704388409853,0.018770679831504822,0.0908743366599083,-0.022205879911780357,-0.011757200583815575,0.06728263199329376,-0.028163164854049683,-0.023660793900489807,0.045486509799957275,-0.044334303587675095,-0.032922983169555664,0.014645040035247803,-0.0596073642373085,-0.03506172075867653,-0.014153700321912766,-0.0027026557363569736,-0.023051593452692032,0.0032530822791159153,-0.012915369123220444,-0.024955881759524345,-0.0140159223228693,-0.03137265518307686,-0.032024141401052475,-0.008695947006344795,-0.04870639368891716,-0.029611486941576004,0.01131281815469265,0.0007611735491082072,-0.004385203588753939,-0.0009411796345375478,-0.0025412561371922493,-0.01066164392977953,-0.027791254222393036,-0.02948956936597824,-0.016512837260961533,-0.022502191364765167,-0.041271209716796875,-0.02421700395643711,-0.007057436741888523,0.0017814782913774252,0.015317214652895927,-0.00392958614975214,-0.017200695350766182,0.011193213984370232,-0.022621776908636093,-0.03609486296772957,-0.0011046314612030983,-0.01802792213857174,-0.04894202575087547,-0.0031168581917881966,-2.220132046204526e-05,-0.01235074084252119,0.028951983898878098,0.005924731958657503,-0.019475862383842468,0.028757037594914436,-0.006515811197459698,-0.03295692056417465,0.018764305859804153,-0.00903018843382597,-0.04396899789571762,0.014693528413772583,-0.0005307690007612109,30.0,640.0,480.0
2,0.7603040337562561,0.8896541595458984,-4.687719581397687e-07,0.7528313398361206,0.8260769248008728,-0.042707622051239014,0.7406612634658813,0.7706210613250732,-0.08157001435756683,0.6988523006439209,0.7508786916732788,-0.11638186872005463,0.6596815586090088,0.7557368278503418,-0.15140141546726227,0.8244045972824097,0.7855034470558167,-0.08927532285451889,0.7764661312103271,0.7762631773948669,-0.14336691796779633,0.7185171246528625,0.774644136428833,-0.17757493257522583,0.6778647899627686,0.7761921882629395,-0.1971270740032196,0.8282808065414429,0.8554977178573608,-0.0928083211183548,0.7771821022033691,0.8432923555374146,-0.14605075120925903,0.7209068536758423,0.8319864869117737,-0.1644221395254135,0.6852344870567322,0.8253650069236755,-0.17292970418930054,0.8132790923118591,0.9187088012695312,-0.0996064692735672,0.759517252445221,0.9095782041549683,-0.14409178495407104,0.7131609320640564,0.8904480338096619,-0.1471697986125946,0.6852385401725769,0.874358057975769,-0.14458821713924408,0.7892389893531799,0.9692323803901672,-0.11001696437597275,0.7466418147087097,0.9686403870582581,-0.14147889614105225,0.7154934406280518,0.9515150189399719,-0.1437084674835205,0.6980335712432861,0.9344456791877747,-0.14270539581775665,-0.016095487400889397,0.020385656505823135,0.08899574726819992,-0.020947139710187912,-0.01046506967395544,0.06771564483642578,-0.027056436985731125,-0.023443788290023804,0.046565767377614975,-0.04266064614057541,-0.03347966820001602,0.01633833348751068,-0.05706402659416199,-0.034473247826099396,-0.011696558445692062,-0.002905838657170534,-0.02263922058045864,0.0040926216170191765,-0.01300203800201416,-0.025882411748170853,-0.012460608966648579,-0.03210201486945152,-0.031996581703424454,-0.0043073054403066635,-0.04867371544241905,-0.02948654443025589,0.017988307401537895,0.0006044735200703144,-0.004146055784076452,-0.000706621678546071,-0.0031769894994795322,-0.011263428255915642,-0.025151453912258148,-0.030889233574271202,-0.017213288694620132,-0.01651613600552082,-0.04078977555036545,-0.02327873185276985,0.003375954693183303,0.002090603346005082,0.015238199383020401,-0.0042289141565561295,-0.018264058977365494,0.009896957315504551,-0.020557396113872528,-0.036099873483181,-0.0010974043980240822,-0.012485089711844921,-0.04586603865027428,-0.0016304533928632736,0.007589833345264196,-0.011384913697838783,0.029504474252462387,0.004891569726169109,-0.02048906683921814,0.027780909091234207,-0.005353969056159258,-0.03348696604371071,0.01749700866639614,-0.00367751345038414,-0.04107281193137169,0.014942880719900131,0.006469850894063711,30.0,640.0,480.0
3,0.7602570652961731,0.8849033713340759,-4.5643020030183834e-07,0.7495992183685303,0.8205940127372742,-0.04269974306225777,0.7397724390029907,0.7644116282463074,-0.08089730143547058,0.7017196416854858,0.7460474967956543,-0.11582022160291672,0.6634133458137512,0.7496085166931152,-0.15196636319160461,0.8262544870376587,0.7817085981369019,-0.08284083008766174,0.7818886041641235,0.7749525904655457,-0.1347896158695221,0.7219112515449524,0.7744773626327515,-0.17054383456707,0.6794184446334839,0.777291476726532,-0.19146622717380524,0.8296778202056885,0.8520485162734985,-0.0865434929728508,0.7901404500007629,0.8458735346794128,-0.13823536038398743,0.7310647964477539,0.8319981694221497,-0.16112396121025085,0.6895527839660645,0.8232164978981018,-0.17315241694450378,0.8155868053436279,0.9146265983581543,-0.09350108355283737,0.7753477692604065,0.912818193435669,-0.13934208452701569,0.7247445583343506,0.8912804126739502,-0.14900608360767365,0.6887140274047852,0.8749386072158813,-0.15034623444080353,0.7924140691757202,0.9656984210014343,-0.1034417375922203,0.7634316682815552,0.9677770137786865,-0.13488207757472992,0.7282416820526123,0.9511871337890625,-0.13855652511119843,0.7022206783294678,0.935730516910553,-0.13889338076114655,-0.020271066576242447,0.018994148820638657,0.09059203416109085,-0.026034269481897354,-0.012147774919867516,0.06668795645236969,-0.031266484409570694,-0.02605622261762619,0.04547343775629997,-0.044165074825286865,-0.03629209101200104,0.016559496521949768,-0.058627959340810776,-0.036337994039058685,-0.012969319708645344,-0.0035466328263282776,-0.02463505044579506,0.0035967121366411448,-0.01415709126740694,-0.02612655982375145,-0.015219885855913162,-0.03295885771512985,-0.0326286219060421,-0.010964646004140377,-0.05145961418747902,-0.031310662627220154,0.00997302494943142,0.0007741375593468547,-0.004615725018084049,-0.00043815860408358276,-0.0010498687624931335,-0.01190741267055273,-0.027938449755311012,-0.02889687940478325,-0.01760842278599739,-0.027662383392453194,-0.04281337559223175,-0.02687058597803116,-0.011504951864480972,0.002494497923180461,0.0157685037702322,-0.003953796811401844,-0.01390285324305296,0.011144758202135563,-0.023013001307845116,-0.03347527235746384,-0.0007670372724533081,-0.023344550281763077,-0.04763560742139816,-0.001850990578532219,-0.008620435371994972,-0.01105587463825941,0.03084738925099373,0.004868226125836372,-0.015581156127154827,0.03026714362204075,-0.008110495284199715,-0.029559781774878502,0.018897168338298798,-0.013767778873443604,-0.042580727487802505,0.015604715794324875,-0.008863684721291065,30.0,640.0,480.0
4,0.7587032914161682,0.8879342675209045,-4.4709165081258107e-07,0.7478623986244202,0.8258712887763977,-0.046345602720975876,0.7391355633735657,0.7666903138160706,-0.08887926489114761,0.6981608867645264,0.7463913559913635,-0.12709328532218933,0.6593085527420044,0.7513244152069092,-0.16686929762363434,0.8260537385940552,0.7826858758926392,-0.09820672124624252,0.7848599553108215,0.773425817489624,-0.1545390784740448,0.7231148481369019,0.7721525430679321,-0.1910446286201477,0.6793767809867859,0.7737952470779419,-0.21288999915122986,0.8282191753387451,0.8543641567230225,-0.10262172669172287,0.7976230382919312,0.8463356494903564,-0.1614074409008026,0.7337180376052856,0.8315438628196716,-0.1863725185394287,0.6891557574272156,0.819144606590271,-0.19971409440040588,0.8133298754692078,0.9181064367294312,-0.10974080115556717,0.784494161605835,0.9130862355232239,-0.16178485751152039,0.729185938835144,0.8902170062065125,-0.17297978699207306,0.6892969012260437,0.8703444600105286,-0.17542530596256256,0.7891982793807983,0.969184160232544,-0.11959704756736755,0.7642040848731995,0.9685641527175903,-0.15718673169612885,0.7260299921035767,0.9502037763595581,-0.16367486119270325,0.6985910534858704,0.9317545294761658,-0.16614937782287598,-0.021076679229736328,0.018876168876886368,0.08966536074876785,-0.026596151292324066,-0.012703551910817623,0.06570636481046677,-0.030602069571614265,-0.0269511379301548,0.04519890248775482,-0.04484193027019501,-0.036406032741069794,0.015998657792806625,-0.05831087380647659,-0.03661535307765007,-0.011144719086587429,-0.00275131082162261,-0.024801116436719894,0.003422397654503584,-0.011138560250401497,-0.026520030573010445,-0.014204053208231926,-0.03047015331685543,-0.03427276760339737,-0.009562375023961067,-0.048131294548511505,-0.031166335567831993,0.01125557441264391,0.00031710683833807707,-0.004682235419750214,-0.0002261221088701859,0.0009040618315339088,-0.012271840125322342,-0.029884792864322662,-0.02723868191242218,-0.018626349046826363,-0.03024345263838768,-0.0433352068066597,-0.028956424444913864,-0.015864066779613495,0.0022925296798348427,0.017785092815756798,-0.0036065620370209217,-0.010274648666381836,0.010695530101656914,-0.024434756487607956,-0.02952226996421814,-0.0021223844960331917,-0.024896344169974327,-0.04636813700199127,-0.006148531101644039,-0.011313171125948429,-0.011944678612053394,0.031039239838719368,0.004552789963781834,-0.015224223956465721,0.02889874577522278,-0.008554833009839058,-0.02950841747224331,0.017149396240711212,-0.015055903233587742,-0.043783314526081085,0.011847080662846565,-0.010114811360836029,30.0,640.0,480.0
5,0.7583935856819153,0.886968195438385,-4.6472413828269055e-07,0.7481541633605957,0.8238937854766846,-0.04241100698709488,0.73707515001297,0.7668821811676025,-0.08253779262304306,0.69679856300354,0.7471888065338135,-0.11927685141563416,0.6580959558486938,0.7519620060920715,-0.15734028816223145,0.8254210948944092,0.7792590260505676,-0.08846832066774368,0.7797709107398987,0.7700914144515991,-0.14199711382389069,0.720146119594574,0.7693988084793091,-0.1779385507106781,0.6777234077453613,0.7719279527664185,-0.1992468237876892,0.8283656239509583,0.8501884937286377,-0.09348847717046738,0.7903212904930115,0.8429932594299316,-0.14726021885871887,0.7312113642692566,0.8280954360961914,-0.17092515528202057,0.688624382019043,0.8160728216171265,-0.18387915194034576,0.8137897253036499,0.9136877059936523,-0.10133198648691177,0.7764602899551392,0.9094633460044861,-0.14836208522319794,0.7263380289077759,0.8878882527351379,-0.15885163843631744,0.6894421577453613,0.8690330982208252,-0.16142931580543518,0.7895874381065369,0.9652204513549805,-0.11200360208749771,0.7602797746658325,0.965313196182251,-0.14497846364974976,0.7265583276748657,0.9495067000389099,-0.15009722113609314,0.7012724280357361,0.9331085085868835,-0.15185414254665375,-0.019231241196393967,0.020032500848174095,0.0917462408542633,-0.02440069243311882,-0.011846626177430153,0.06802496314048767,-0.03055197186768055,-0.025011923164129257,0.047354672104120255,-0.04499192535877228,-0.034309521317481995,0.016698623076081276,-0.05890234187245369,-0.034431807696819305,-0.011643917299807072,-0.0028359354473650455,-0.023536978289484978,0.004155909176915884,-0.012871652841567993,-0.026413042098283768,-0.013367113657295704,-0.03186671435832977,-0.033209219574928284,-0.010159347206354141,-0.049764953553676605,-0.03045065701007843,0.009858290664851665,0.0005781031213700771,-0.004584769252687693,-0.0005142741720192134,-0.001303141936659813,-0.012576845474541187,-0.028045302256941795,-0.0281196478754282,-0.01844979077577591,-0.028242597356438637,-0.04272574186325073,-0.028932834044098854,-0.014229411259293556,0.0018104887567460537,0.016436267644166946,-0.0045451028272509575,-0.013462329283356667,0.009817851707339287,-0.02326839417219162,-0.03101932629942894,-0.002779967151582241,-0.02413969300687313,-0.046378251165151596,-0.005300983786582947,-0.011961576528847218,-0.012340436689555645,0.030025534331798553,0.004080650862306356,-0.016679055988788605,0.027951082214713097,-0.009032380767166615,-0.030033383518457413,0.017375636845827103,-0.015180949121713638,-0.0422227643430233,0.012775015085935593,-0.012122387066483498,30.0,640.0,480.0
6,0.7613792419433594,0.8864304423332214,-4.421402479692915e-07,0.7490844130516052,0.8245749473571777,-0.04522950202226639,0.7385162115097046,0.7655869722366333,-0.0871177613735199,0.6965269446372986,0.7465380430221558,-0.1249619722366333,0.6576753854751587,0.7493417263031006,-0.16456128656864166,0.8236086368560791,0.7780579924583435,-0.09710321575403214,0.7808483242988586,0.7675501108169556,-0.1544199436903,0.7188860774040222,0.7657986283302307,-0.19279445707798004,0.6744066476821899,0.7684850096702576,-0.21580232679843903,0.8264912962913513,0.8497017621994019,-0.10228195041418076,0.7953919172286987,0.8410101532936096,-0.1604437232017517,0.7339496612548828,0.8261871337890625,-0.1864796280860901,0.6900373101234436,0.8148602247238159,-0.20116640627384186,0.8122431635856628,0.9137814044952393,-0.11024875193834305,0.7807744145393372,0.9096461534500122,-0.16116420924663544,0.7280361652374268,0.8874618411064148,-0.1736210286617279,0.689125120639801,0.8682868480682373,-0.1776140034198761,0.7884777784347534,0.9653915166854858,-0.12098994106054306,0.7619118094444275,0.9652525186538696,-0.15718905627727509,0.7259354591369629,0.9484317898750305,-0.16393914818763733,0.6991888880729675,0.9310145974159241,-0.16720812022686005,-0.01896405778825283,0.021479595452547073,0.09181489050388336,-0.02521173655986786,-0.010937380604445934,0.06891865283250809,-0.030365588143467903,-0.025405116379261017,0.047357458621263504,-0.044610559940338135,-0.03598441183567047,0.01745600812137127,-0.05782262608408928,-0.03664587065577507,-0.010559049434959888,-0.0030530127696692944,-0.024152902886271477,0.00397940119728446,-0.012510014697909355,-0.027601998299360275,-0.013614034280180931,-0.031586386263370514,-0.03573749586939812,-0.010408717207610607,-0.05032501369714737,-0.032625071704387665,0.009294486604630947,0.000441177049651742,-0.004819110967218876,-0.00032546650618314743,0.0007963068783283234,-0.014512971974909306,-0.028458338230848312,-0.026043524965643883,-0.020156461745500565,-0.02983076125383377,-0.041921764612197876,-0.030728869140148163,-0.01759401150047779,0.002492932602763176,0.017079511657357216,-0.004374098498374224,-0.011354622431099415,0.009543225169181824,-0.023344295099377632,-0.029859213158488274,-0.003231705166399479,-0.02459135837852955,-0.04574008658528328,-0.006382012739777565,-0.013027817942202091,-0.012177533470094204,0.03100418485701084,0.004245050251483917,-0.01574089750647545,0.028141621500253677,-0.00873245857656002,-0.029236972332000732,0.016517888754606247,-0.015971802175045013,-0.04221952334046364,0.011934405192732811,-0.012691467069089413,30.0,640.0,480.0
7,0.7589868307113647,0.8837675452232361,-4.6416056420639507e-07,0.7459992170333862,0.8199337124824524,-0.041405677795410156,0.7388885617256165,0.7583027482032776,-0.08015771955251694,0.6976144909858704,0.7403741478919983,-0.11599504947662354,0.6585251092910767,0.7474491000175476,-0.15418148040771484,0.8197632431983948,0.7761673927307129,-0.08762970566749573,0.7859373688697815,0.7687996029853821,-0.14220435917377472,0.7215656042098999,0.767113208770752,-0.17926490306854248,0.6774856448173523,0.7693167328834534,-0.20180092751979828,0.8215711712837219,0.8489006161689758,-0.09458901733160019,0.8037219047546387,0.8403823375701904,-0.15080751478672028,0.737409770488739,0.8263018727302551,-0.17552079260349274,0.6921692490577698,0.8147991895675659,-0.18867288529872894,0.8075912594795227,0.9133498668670654,-0.10456202179193497,0.7897726893424988,0.9096720218658447,-0.15501131117343903,0.7332080602645874,0.88873690366745,-0.16663993895053864,0.6928935647010803,0.8695292472839355,-0.16943864524364471,0.785049557685852,0.9659324288368225,-0.11679838597774506,0.7658703923225403,0.9660899043083191,-0.15219779312610626,0.726992666721344,0.9504243731498718,-0.1573488861322403,0.6982736587524414,0.9332634210586548,-0.15931575000286102,-0.021762371063232422,0.021632030606269836,0.09199734777212143,-0.027489246800541878,-0.010778740979731083,0.06862641125917435,-0.031174788251519203,-0.027300788089632988,0.04727846384048462,-0.04431440681219101,-0.03823789209127426,0.0186786949634552,-0.056960031390190125,-0.03657585009932518,-0.00970735028386116,-0.003118939232081175,-0.02623867802321911,0.003945466596633196,-0.011049098335206509,-0.028310732915997505,-0.014647966250777245,-0.03036460652947426,-0.03576262295246124,-0.01179522555321455,-0.048467278480529785,-0.03416458144783974,0.008154595270752907,0.0007410853868350387,-0.005269462708383799,-0.00021126588399056345,0.004285882227122784,-0.013818163424730301,-0.02967255935072899,-0.024426251649856567,-0.02021116018295288,-0.033751148730516434,-0.04052037000656128,-0.031186651438474655,-0.019703485071659088,0.0024772975593805313,0.01800885982811451,-0.004123073071241379,-0.007128627505153418,0.01093247253447771,-0.024756761267781258,-0.026957038789987564,-0.0012630177661776543,-0.02835177257657051,-0.043639302253723145,-0.0045204684138298035,-0.01794823445379734,-0.011899094097316265,0.033160071820020676,0.004162483382970095,-0.01342754065990448,0.030701132491230965,-0.009518510662019253,-0.027883492410182953,0.018638670444488525,-0.018220288679003716,-0.042561352252960205,0.01377314142882824,-0.015017648227512836,30.0,640.0,480.0
8,0.7610450387001038,0.8803690671920776,-4.859500108977954e-07,0.7489925622940063,0.8164251446723938,-0.03964534029364586,0.7400124073028564,0.7562279105186462,-0.07671713083982468,0.6977800130844116,0.7372514009475708,-0.11142798513174057,0.6586908102035522,0.7449711561203003,-0.14841757714748383,0.8220527768135071,0.7745881676673889,-0.07907683402299881,0.7836940288543701,0.7684493064880371,-0.1292342245578766,0.7209658622741699,0.7662394046783447,-0.16472817957401276,0.6775985360145569,0.7677254676818848,-0.1863987296819687,0.8244070410728455,0.845973014831543,-0.08515224605798721,0.798990786075592,0.8401901125907898,-0.13568848371505737,0.7347161173820496,0.826211154460907,-0.15927822887897491,0.6897313594818115,0.8147684931755066,-0.1722307652235031,0.8108978271484375,0.9092615246772766,-0.09416204690933228,0.787520706653595,0.9083430767059326,-0.13989247381687164,0.7325969934463501,0.8883240222930908,-0.15087266266345978,0.6923997402191162,0.8703004121780396,-0.15354247391223907,0.7886396050453186,0.9611444473266602,-0.10554441064596176,0.7663406729698181,0.9637081623077393,-0.13700099289417267,0.7282809615135193,0.9488940834999084,-0.14065805077552795,0.6994620561599731,0.9325082898139954,-0.1416228860616684,-0.02003515139222145,0.019459644332528114,0.09139203280210495,-0.02580997906625271,-0.010732016526162624,0.06671006977558136,-0.03180702403187752,-0.026930008083581924,0.0461980476975441,-0.04597307741641998,-0.03766588121652603,0.017528515309095383,-0.059400931000709534,-0.035821445286273956,-0.009595124050974846,-0.0032362225465476513,-0.025360384956002235,0.004066174384206533,-0.012418177910149097,-0.02635057643055916,-0.015528138726949692,-0.03250511735677719,-0.03472687676548958,-0.01236642524600029,-0.0504501536488533,-0.03325517475605011,0.006817044224590063,0.0005570916691794991,-0.005091629922389984,-0.00018208601977676153,0.00179715221747756,-0.01262924075126648,-0.029290877282619476,-0.02643534541130066,-0.01928231678903103,-0.03205342963337898,-0.042835548520088196,-0.029873834922909737,-0.016657579690217972,0.0026537873782217503,0.01686590537428856,-0.004188206512480974,-0.008634663186967373,0.010172883048653603,-0.02412310428917408,-0.028362348675727844,-0.0004111863672733307,-0.027180781587958336,-0.04532662779092789,-0.0033310353755950928,-0.015776919201016426,-0.010952362790703773,0.032054755836725235,0.004270039498806,-0.013902566395699978,0.030086833983659744,-0.009664948098361492,-0.028110288083553314,0.017549710348248482,-0.01755552366375923,-0.0436641126871109,0.015326980501413345,-0.013490713201463223,30.0,640.0,480.0
9,0.7618363499641418,0.8798450827598572,-4.944108695781324e-07,0.750991702079773,0.8158678412437439,-0.038296036422252655,0.7397872805595398,0.7564798593521118,-0.07476872950792313,0.697405219078064,0.7370865345001221,-0.10883292555809021,0.6581306457519531,0.7470766305923462,-0.1445363461971283,0.8209689855575562,0.7730560302734375,-0.07787874341011047,0.7774558067321777,0.7649854421615601,-0.12668144702911377,0.7165272235870361,0.7630875110626221,-0.15987296402454376,0.6746255159378052,0.7654969692230225,-0.17983020842075348,0.8238540887832642,0.8441741466522217,-0.08363691717386246,0.7925230264663696,0.8360249400138855,-0.13258016109466553,0.7315733432769775,0.8222620487213135,-0.15345516800880432,0.6883636713027954,0.8122488856315613,-0.1646551936864853,0.8108015060424805,0.9079137444496155,-0.09230288118124008,0.7803608179092407,0.9041478633880615,-0.1361895501613617,0.7277746200561523,0.8839200139045715,-0.1449078470468521,0.6896765232086182,0.8661714196205139,-0.14629465341567993,0.7891506552696228,0.9608674645423889,-0.10346575826406479,0.7633296251296997,0.9611006379127502,-0.13393725454807281,0.7265353202819824,0.9454396367073059,-0.13697320222854614,0.6988150477409363,0.9287697672843933,-0.1374707669019699,-0.016710907220840454,0.020775441080331802,0.09247671067714691,-0.023718325421214104,-0.011037755757570267,0.0684179812669754,-0.030191170051693916,-0.025878675282001495,0.047493018209934235,-0.044585034251213074,-0.03652700036764145,0.01801326870918274,-0.05880840867757797,-0.03449302911758423,-0.008999109268188477,-0.0033897925168275833,-0.02427053451538086,0.003966631833463907,-0.013350080698728561,-0.026556560769677162,-0.014502421021461487,-0.033122461289167404,-0.03455542027950287,-0.010797441937029362,-0.05085645243525505,-0.03222210332751274,0.009904121048748493,0.00051349145360291,-0.004949850030243397,-0.0004002972273156047,0.0002237185835838318,-0.012918603606522083,-0.02918652445077896,-0.02721993997693062,-0.01908842846751213,-0.02866763062775135,-0.04244168475270271,-0.029328342527151108,-0.01428062841296196,0.002293745055794716,0.016528761014342308,-0.004366530571132898,-0.010926059447228909,0.009956357069313526,-0.024175414815545082,-0.02964203432202339,-0.002326006069779396,-0.02531234174966812,-0.04551970213651657,-0.004694269970059395,-0.012788628228008747,-0.011255914345383644,0.0317576602101326,0.0045727998949587345,-0.01453077420592308,0.02906729280948639,-0.008993675000965595,-0.028858186677098274,0.017315398901700974,-0.01617775671184063,-0.04285157471895218,0.014163825660943985,-0.010647558607161045,30.0,640.0,480.0
