frame,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,wx_0,wy_0,wz_0,wx_1,wy_1,wz_1,wx_2,wy_2,wz_2,wx_3,wy_3,wz_3,wx_4,wy_4,wz_4,wx_5,wy_5,wz_5,wx_6,wy_6,wz_6,wx_7,wy_7,wz_7,wx_8,wy_8,wz_8,wx_9,wy_9,wz_9,wx_10,wy_10,wz_10,wx_11,wy_11,wz_11,wx_12,wy_12,wz_12,wx_13,wy_13,wz_13,wx_14,wy_14,wz_14,wx_15,wy_15,wz_15,wx_16,wy_16,wz_16,wx_17,wy_17,wz_17,wx_18,wy_18,wz_18,wx_19,wy_19,wz_19,wx_20,wy_20,wz_20,hand,score,frame_rate,frame_width,frame_height
0,0.5846646428108215,0.639215886592865,1.9381323568268272e-07,0.6038534045219421,0.5319823622703552,0.018857622519135475,0.5906724333763123,0.44910454750061035,0.019654104486107826,0.5517387986183167,0.3979780375957489,0.01674012839794159,0.516726016998291,0.37071526050567627,0.010738997720181942,0.5704374313354492,0.40829747915267944,-0.010826941579580307,0.5146965384483337,0.3121737241744995,-0.020558703690767288,0.4835406541824341,0.2669528126716614,-0.024099135771393776,0.4597608745098114,0.23520523309707642,-0.02497917413711548,0.5320630073547363,0.43549585342407227,-0.02667909301817417,0.4764980673789978,0.3302587866783142,-0.03218819573521614,0.4457346200942993,0.27841535210609436,-0.03316684439778328,0.42378509044647217,0.24349863827228546,-0.03403303027153015,0.49737808108329773,0.4746156334877014,-0.03962786868214607,0.44357192516326904,0.37744140625,-0.04242332652211189,0.41591694951057434,0.3301181495189667,-0.043739113956689835,0.39760255813598633,0.29671162366867065,-0.04585089534521103,0.46740612387657166,0.5223166942596436,-0.0500660315155983,0.42312103509902954,0.4474574625492096,-0.0528973750770092,0.40047192573547363,0.4111652970314026,-0.05031025782227516,0.38294434547424316,0.38181865215301514,-0.047773897647857666,0.033725447952747345,0.07752300053834915,0.05359267443418503,0.039521388709545135,0.039699628949165344,0.05035007372498512,0.034239206463098526,0.008901958353817463,0.04556518420577049,0.014525426551699638,-0.010488149709999561,0.03468286246061325,-0.005578518379479647,-0.020944934338331223,0.018798859789967537,0.01884274184703827,-0.013967709615826607,0.0034500882029533386,0.001523120328783989,-0.04132028669118881,0.0012506083585321903,-0.014192286878824234,-0.05711044371128082,0.014803178608417511,-0.028987601399421692,-0.07011152058839798,0.03209661692380905,0.0014607744524255395,-0.004169502295553684,-0.0016413230914622545,-0.01991407386958599,-0.03542791306972504,-0.005356543231755495,-0.0356023833155632,-0.051902417093515396,0.010334604419767857,-0.04868532717227936,-0.06959368288516998,0.034226082265377045,-0.01271897740662098,0.009852822870016098,-0.0033755218610167503,-0.035107873380184174,-0.017654720693826675,-0.0010180308017879725,-0.048736490309238434,-0.03481920808553696,0.01035903301090002,-0.058069027960300446,-0.04922765865921974,0.031153365969657898,-0.027916382998228073,0.029550466686487198,0.006222356576472521,-0.04216788709163666,0.009523898363113403,0.008709914050996304,-0.05506090074777603,-0.006195828318595886,0.01666039600968361,-0.06288622319698334,-0.019242512062191963,0.02502863109111786,Right,0.9915415644645691,30.0,640.0,480.0
1,0.5846646428108215,0.639215886592865,1.9381323568268272e-07,0.6038534045219421,0.5319823622703552,0.018857622519135475,0.5906724333763123,0.44910454750061035,0.019654104486107826,0.5517387986183167,0.3979780375957489,0.01674012839794159,0.516726016998291,0.37071526050567627,0.010738997720181942,0.5704374313354492,0.40829747915267944,-0.010826941579580307,0.5146965384483337,0.3121737241744995,-0.020558703690767288,0.4835406541824341,0.2669528126716614,-0.024099135771393776,0.4597608745098114,0.23520523309707642,-0.02497917413711548,0.5320630073547363,0.43549585342407227,-0.02667909301817417,0.4764980673789978,0.3302587866783142,-0.03218819573521614,0.4457346200942993,0.27841535210609436,-0.03316684439778328,0.42378509044647217,0.24349863827228546,-0.03403303027153015,0.49737808108329773,0.4746156334877014,-0.03962786868214607,0.44357192516326904,0.37744140625,-0.04242332652211189,0.41591694951057434,0.3301181495189667,-0.043739113956689835,0.39760255813598633,0.29671162366867065,-0.04585089534521103,0.46740612387657166,0.5223166942596436,-0.0500660315155983,0.42312103509902954,0.4474574625492096,-0.0528973750770092,0.40047192573547363,0.4111652970314026,-0.05031025782227516,0.38294434547424316,0.38181865215301514,-0.047773897647857666,0.033725447952747345,0.07752300053834915,0.05359267443418503,0.039521388709545135,0.039699628949165344,0.05035007372498512,0.034239206463098526,0.008901958353817463,0.04556518420577049,0.014525426551699638,-0.010488149709999561,0.03468286246061325,-0.005578518379479647,-0.020944934338331223,0.018798859789967537,0.01884274184703827,-0.013967709615826607,0.0034500882029533386,0.001523120328783989,-0.04132028669118881,0.0012506083585321903,-0.014192286878824234,-0.05711044371128082,0.014803178608417511,-0.028987601399421692,-0.07011152058839798,0.03209661692380905,0.0014607744524255395,-0.004169502295553684,-0.0016413230914622545,-0.01991407386958599,-0.03542791306972504,-0.005356543231755495,-0.0356023833155632,-0.051902417093515396,0.010334604419767857,-0.04868532717227936,-0.06959368288516998,0.034226082265377045,-0.01271897740662098,0.009852822870016098,-0.0033755218610167503,-0.035107873380184174,-0.017654720693826675,-0.0010180308017879725,-0.048736490309238434,-0.03481920808553696,0.01035903301090002,-0.058069027960300446,-0.04922765865921974,0.031153365969657898,-0.027916382998228073,0.029550466686487198,0.006222356576472521,-0.04216788709163666,0.009523898363113403,0.008709914050996304,-0.05506090074777603,-0.006195828318595886,0.01666039600968361,-0.06288622319698334,-0.019242512062191963,0.02502863109111786,Right,0.9915415644645691,30.0,640.0,480.0
2,0.5847474336624146,0.6375694274902344,1.9158140673880553e-07,0.6044830083847046,0.5321069359779358,0.01815234310925007,0.5925623178482056,0.44908347725868225,0.01859509013593197,0.5539332032203674,0.3969287574291229,0.015584318898618221,0.518355667591095,0.3699846863746643,0.009478438645601273,0.5705183744430542,0.40620648860931396,-0.012354453094303608,0.5143753290176392,0.3096892237663269,-0.022319426760077477,0.4828174114227295,0.26527076959609985,-0.025906210765242577,0.45874109864234924,0.23522911965847015,-0.02665066532790661,0.5320468544960022,0.43405014276504517,-0.027865828946232796,0.47639161348342896,0.3278171420097351,-0.033444538712501526,0.4454014003276825,0.27623626589775085,-0.0341271348297596,0.4230837821960449,0.24254180490970612,-0.034688595682382584,0.49720773100852966,0.4736507833003998,-0.04046502709388733,0.4436885714530945,0.37682995200157166,-0.043003834784030914,0.41592735052108765,0.32921749353408813,-0.04389669746160507,0.3973485231399536,0.29609015583992004,-0.04571983963251114,0.4669581651687622,0.5219310522079468,-0.05064108967781067,0.4230011999607086,0.44666314125061035,-0.05301521718502045,0.4004385471343994,0.41014161705970764,-0.050044476985931396,0.3827767074108124,0.3805827796459198,-0.04725481942296028,0.03377407416701317,0.07711472362279892,0.053400907665491104,0.0397062823176384,0.039945151656866074,0.049914997071027756,0.034781116992235184,0.008603104390203953,0.04535861685872078,0.01501462608575821,-0.010207327082753181,0.034632358700037,-0.005213736556470394,-0.020376043394207954,0.018585119396448135,0.018651548773050308,-0.01405217032879591,0.0035119345411658287,0.001302654854953289,-0.04098770022392273,0.0011742858914658427,-0.014719588682055473,-0.05698350444436073,0.015198234468698502,-0.0296255424618721,-0.06958449631929398,0.033044345676898956,0.0013889712281525135,-0.00424694549292326,-0.0015127200167626143,-0.020226875320076942,-0.035146042704582214,-0.005243061576038599,-0.03576430678367615,-0.05193932354450226,0.01077940035611391,-0.048898566514253616,-0.06922200322151184,0.03484059125185013,-0.012809979729354382,0.009857499040663242,-0.003343829419463873,-0.034876007586717606,-0.017295464873313904,-0.000974854629021138,-0.048250142484903336,-0.03441496193408966,0.010837244801223278,-0.05769415944814682,-0.04850052297115326,0.032269734889268875,-0.02780812233686447,0.029721958562731743,0.006502946838736534,-0.04185971990227699,0.009718064218759537,0.009049382992088795,-0.054542213678359985,-0.0060071926563978195,0.017250752076506615,-0.062379390001297,-0.019174745306372643,0.026038866490125656,Right,0.990878701210022,30.0,640.0,480.0
3,0.5847474336624146,0.6375694274902344,1.9158140673880553e-07,0.6044830083847046,0.5321069359779358,0.01815234310925007,0.5925623178482056,0.44908347725868225,0.01859509013593197,0.5539332032203674,0.3969287574291229,0.015584318898618221,0.518355667591095,0.3699846863746643,0.009478438645601273,0.5705183744430542,0.40620648860931396,-0.012354453094303608,0.5143753290176392,0.3096892237663269,-0.022319426760077477,0.4828174114227295,0.26527076959609985,-0.025906210765242577,0.45874109864234924,0.23522911965847015,-0.02665066532790661,0.5320468544960022,0.43405014276504517,-0.027865828946232796,0.47639161348342896,0.3278171420097351,-0.033444538712501526,0.4454014003276825,0.27623626589775085,-0.0341271348297596,0.4230837821960449,0.24254180490970612,-0.034688595682382584,0.49720773100852966,0.4736507833003998,-0.04046502709388733,0.4436885714530945,0.37682995200157166,-0.043003834784030914,0.41592735052108765,0.32921749353408813,-0.04389669746160507,0.3973485231399536,0.29609015583992004,-0.04571983963251114,0.4669581651687622,0.5219310522079468,-0.05064108967781067,0.4230011999607086,0.44666314125061035,-0.05301521718502045,0.4004385471343994,0.41014161705970764,-0.050044476985931396,0.3827767074108124,0.3805827796459198,-0.04725481942296028,0.03377407416701317,0.07711472362279892,0.053400907665491104,0.0397062823176384,0.039945151656866074,0.049914997071027756,0.034781116992235184,0.008603104390203953,0.04535861685872078,0.01501462608575821,-0.010207327082753181,0.034632358700037,-0.005213736556470394,-0.020376043394207954,0.018585119396448135,0.018651548773050308,-0.01405217032879591,0.0035119345411658287,0.001302654854953289,-0.04098770022392273,0.0011742858914658427,-0.014719588682055473,-0.05698350444436073,0.015198234468698502,-0.0296255424618721,-0.06958449631929398,0.033044345676898956,0.0013889712281525135,-0.00424694549292326,-0.0015127200167626143,-0.020226875320076942,-0.035146042704582214,-0.005243061576038599,-0.03576430678367615,-0.05193932354450226,0.01077940035611391,-0.048898566514253616,-0.06922200322151184,0.03484059125185013,-0.012809979729354382,0.009857499040663242,-0.003343829419463873,-0.034876007586717606,-0.017295464873313904,-0.000974854629021138,-0.048250142484903336,-0.03441496193408966,0.010837244801223278,-0.05769415944814682,-0.04850052297115326,0.032269734889268875,-0.02780812233686447,0.029721958562731743,0.006502946838736534,-0.04185971990227699,0.009718064218759537,0.009049382992088795,-0.054542213678359985,-0.0060071926563978195,0.017250752076506615,-0.062379390001297,-0.019174745306372643,0.026038866490125656,Right,0.990878701210022,30.0,640.0,480.0
4,0.5850757956504822,0.6367123126983643,1.893468350999683e-07,0.6043867468833923,0.5311726331710815,0.01783023029565811,0.5919190645217896,0.4477587938308716,0.018110355362296104,0.5531206130981445,0.3960925340652466,0.014998547732830048,0.5180149674415588,0.36929234862327576,0.008784692734479904,0.5702905654907227,0.405930757522583,-0.01259593851864338,0.5150126218795776,0.3097485899925232,-0.02247600071132183,0.48360753059387207,0.26518774032592773,-0.02606549859046936,0.459702730178833,0.2345559000968933,-0.02701442316174507,0.532204806804657,0.43364417552948,-0.02802583947777748,0.4767392575740814,0.32855987548828125,-0.03364948183298111,0.44597283005714417,0.2773900330066681,-0.03462124243378639,0.4239203929901123,0.24327710270881653,-0.035541292279958725,0.4977044463157654,0.4730376899242401,-0.04055534303188324,0.4436226487159729,0.37531810998916626,-0.04355930909514427,0.41579198837280273,0.32836729288101196,-0.045002058148384094,0.39717113971710205,0.29534679651260376,-0.047262728214263916,0.4679117202758789,0.5209080576896667,-0.05061877891421318,0.42365503311157227,0.44591403007507324,-0.054011113941669464,0.4009506106376648,0.4094243049621582,-0.05191219225525856,0.3831638991832733,0.3796093463897705,-0.0497162826359272,0.03400661051273346,0.0779019147157669,0.053763244301080704,0.03970935940742493,0.03986579552292824,0.050432562828063965,0.034593768417835236,0.008715377189218998,0.046250347048044205,0.014752763323485851,-0.010583333671092987,0.03564190864562988,-0.005488912109285593,-0.020756304264068604,0.02030014432966709,0.018772386014461517,-0.014149058610200882,0.0035259511787444353,0.0012804977595806122,-0.0415019653737545,0.0015183398500084877,-0.014528949744999409,-0.0573197677731514,0.015630297362804413,-0.02953081950545311,-0.07003963738679886,0.033561255782842636,0.0014613891253247857,-0.004222081508487463,-0.001618318259716034,-0.02008310705423355,-0.03546402230858803,-0.0050494857132434845,-0.0359351672232151,-0.05175654590129852,0.01110230665653944,-0.04881901293992996,-0.06891051679849625,0.03539435565471649,-0.012670561671257019,0.009941143915057182,-0.0034418085124343634,-0.03541736304759979,-0.017704833298921585,-0.0007539303041994572,-0.048742517828941345,-0.034848012030124664,0.010945528745651245,-0.05857892334461212,-0.048915620893239975,0.03247271105647087,-0.027792733162641525,0.02966463193297386,0.00647692708298564,-0.04203513637185097,0.009625219739973545,0.008775259368121624,-0.05517987534403801,-0.006265958771109581,0.017230074852705002,-0.06301918625831604,-0.01943228952586651,0.0259881429374218,Right,0.9916943907737732,30.0,640.0,480.0
5,0.5850757956504822,0.6367123126983643,1.893468350999683e-07,0.6043867468833923,0.5311726331710815,0.01783023029565811,0.5919190645217896,0.4477587938308716,0.018110355362296104,0.5531206130981445,0.3960925340652466,0.014998547732830048,0.5180149674415588,0.36929234862327576,0.008784692734479904,0.5702905654907227,0.405930757522583,-0.01259593851864338,0.5150126218795776,0.3097485899925232,-0.02247600071132183,0.48360753059387207,0.26518774032592773,-0.02606549859046936,0.459702730178833,0.2345559000968933,-0.02701442316174507,0.532204806804657,0.43364417552948,-0.02802583947777748,0.4767392575740814,0.32855987548828125,-0.03364948183298111,0.44597283005714417,0.2773900330066681,-0.03462124243378639,0.4239203929901123,0.24327710270881653,-0.035541292279958725,0.4977044463157654,0.4730376899242401,-0.04055534303188324,0.4436226487159729,0.37531810998916626,-0.04355930909514427,0.41579198837280273,0.32836729288101196,-0.045002058148384094,0.39717113971710205,0.29534679651260376,-0.047262728214263916,0.4679117202758789,0.5209080576896667,-0.05061877891421318,0.42365503311157227,0.44591403007507324,-0.054011113941669464,0.4009506106376648,0.4094243049621582,-0.05191219225525856,0.3831638991832733,0.3796093463897705,-0.0497162826359272,0.03400661051273346,0.0779019147157669,0.053763244301080704,0.03970935940742493,0.03986579552292824,0.050432562828063965,0.034593768417835236,0.008715377189218998,0.046250347048044205,0.014752763323485851,-0.010583333671092987,0.03564190864562988,-0.005488912109285593,-0.020756304264068604,0.02030014432966709,0.018772386014461517,-0.014149058610200882,0.0035259511787444353,0.0012804977595806122,-0.0415019653737545,0.0015183398500084877,-0.014528949744999409,-0.0573197677731514,0.015630297362804413,-0.02953081950545311,-0.07003963738679886,0.033561255782842636,0.0014613891253247857,-0.004222081508487463,-0.001618318259716034,-0.02008310705423355,-0.03546402230858803,-0.0050494857132434845,-0.0359351672232151,-0.05175654590129852,0.01110230665653944,-0.04881901293992996,-0.06891051679849625,0.03539435565471649,-0.012670561671257019,0.009941143915057182,-0.0034418085124343634,-0.03541736304759979,-0.017704833298921585,-0.0007539303041994572,-0.048742517828941345,-0.034848012030124664,0.010945528745651245,-0.05857892334461212,-0.048915620893239975,0.03247271105647087,-0.027792733162641525,0.02966463193297386,0.00647692708298564,-0.04203513637185097,0.009625219739973545,0.008775259368121624,-0.05517987534403801,-0.006265958771109581,0.017230074852705002,-0.06301918625831604,-0.01943228952586651,0.0259881429374218,Right,0.9916943907737732,30.0,640.0,480.0
6,0.5850772857666016,0.6366260647773743,1.9047254795623303e-07,0.6044832468032837,0.5307737588882446,0.018687665462493896,0.592366099357605,0.4485013782978058,0.019223257899284363,0.5547012686729431,0.3968665301799774,0.016180021688342094,0.5203108191490173,0.3696202039718628,0.010019521228969097,0.5704713463783264,0.4065021872520447,-0.011966711841523647,0.5149546265602112,0.30984973907470703,-0.02191503345966339,0.4837534725666046,0.26473337411880493,-0.025498026981949806,0.46003878116607666,0.2338176816701889,-0.026318803429603577,0.5324153304100037,0.433872789144516,-0.027672525495290756,0.4767214357852936,0.32834988832473755,-0.03326018154621124,0.4459261894226074,0.27704137563705444,-0.03407694399356842,0.42416974902153015,0.24302998185157776,-0.03480883687734604,0.49788931012153625,0.472991019487381,-0.04042463004589081,0.4438271224498749,0.375285804271698,-0.04321637004613876,0.41595542430877686,0.3279856741428375,-0.04449034854769707,0.39762696623802185,0.2948494255542755,-0.046617623418569565,0.46797001361846924,0.5206437110900879,-0.05065668001770973,0.4239559769630432,0.4464016556739807,-0.05376395955681801,0.401090532541275,0.40961217880249023,-0.05150824412703514,0.3833022713661194,0.37941664457321167,-0.04917735233902931,0.03426755964756012,0.07804109156131744,0.053517214953899384,0.039922475814819336,0.039804857224226,0.05018700659275055,0.034980408847332,0.008779222145676613,0.04648324474692345,0.0158007200807333,-0.010651678778231144,0.036094773560762405,-0.004345018416643143,-0.021061090752482414,0.02108236402273178,0.018961569294333458,-0.014492921531200409,0.003507307730615139,0.001446557231247425,-0.04171687364578247,0.0014046316500753164,-0.014350133016705513,-0.057613227516412735,0.015468375757336617,-0.02928992360830307,-0.07026133686304092,0.032971568405628204,0.0015054955147206783,-0.004277092404663563,-0.0016939416527748108,-0.020165761932730675,-0.03533698990941048,-0.0051858616061508656,-0.03596140816807747,-0.051681287586688995,0.010791826993227005,-0.048836588859558105,-0.06904762238264084,0.034983716905117035,-0.012781369499862194,0.010017197579145432,-0.00347259477712214,-0.03547448664903641,-0.01770349219441414,-0.0008465393329970539,-0.04887031018733978,-0.03487678989768028,0.010634830221533775,-0.05877549573779106,-0.04914388805627823,0.03194881230592728,-0.02797345258295536,0.029864750802516937,0.0063431705348193645,-0.04222120717167854,0.009978557005524635,0.008600091561675072,-0.05515630543231964,-0.006102977320551872,0.01694292388856411,-0.06302715837955475,-0.019407229498028755,0.02562136761844158,Right,0.9919191002845764,30.0,640.0,480.0
7,0.5850772857666016,0.6366260647773743,1.9047254795623303e-07,0.6044832468032837,0.5307737588882446,0.018687665462493896,0.592366099357605,0.4485013782978058,0.019223257899284363,0.5547012686729431,0.3968665301799774,0.016180021688342094,0.5203108191490173,0.3696202039718628,0.010019521228969097,0.5704713463783264,0.4065021872520447,-0.011966711841523647,0.5149546265602112,0.30984973907470703,-0.02191503345966339,0.4837534725666046,0.26473337411880493,-0.025498026981949806,0.46003878116607666,0.2338176816701889,-0.026318803429603577,0.5324153304100037,0.433872789144516,-0.027672525495290756,0.4767214357852936,0.32834988832473755,-0.03326018154621124,0.4459261894226074,0.27704137563705444,-0.03407694399356842,0.42416974902153015,0.24302998185157776,-0.03480883687734604,0.49788931012153625,0.472991019487381,-0.04042463004589081,0.4438271224498749,0.375285804271698,-0.04321637004613876,0.41595542430877686,0.3279856741428375,-0.04449034854769707,0.39762696623802185,0.2948494255542755,-0.046617623418569565,0.46797001361846924,0.5206437110900879,-0.05065668001770973,0.4239559769630432,0.4464016556739807,-0.05376395955681801,0.401090532541275,0.40961217880249023,-0.05150824412703514,0.3833022713661194,0.37941664457321167,-0.04917735233902931,0.03426755964756012,0.07804109156131744,0.053517214953899384,0.039922475814819336,0.039804857224226,0.05018700659275055,0.034980408847332,0.008779222145676613,0.04648324474692345,0.0158007200807333,-0.010651678778231144,0.036094773560762405,-0.004345018416643143,-0.021061090752482414,0.02108236402273178,0.018961569294333458,-0.014492921531200409,0.003507307730615139,0.001446557231247425,-0.04171687364578247,0.0014046316500753164,-0.014350133016705513,-0.057613227516412735,0.015468375757336617,-0.02928992360830307,-0.07026133686304092,0.032971568405628204,0.0015054955147206783,-0.004277092404663563,-0.0016939416527748108,-0.020165761932730675,-0.03533698990941048,-0.0051858616061508656,-0.03596140816807747,-0.051681287586688995,0.010791826993227005,-0.048836588859558105,-0.06904762238264084,0.034983716905117035,-0.012781369499862194,0.010017197579145432,-0.00347259477712214,-0.03547448664903641,-0.01770349219441414,-0.0008465393329970539,-0.04887031018733978,-0.03487678989768028,0.010634830221533775,-0.05877549573779106,-0.04914388805627823,0.03194881230592728,-0.02797345258295536,0.029864750802516937,0.0063431705348193645,-0.04222120717167854,0.009978557005524635,0.008600091561675072,-0.05515630543231964,-0.006102977320551872,0.01694292388856411,-0.06302715837955475,-0.019407229498028755,0.02562136761844158,Right,0.9919191002845764,30.0,640.0,480.0
8,0.5858597755432129,0.6368586421012878,1.9453334232366615e-07,0.6050057411193848,0.5316917896270752,0.01889660395681858,0.5922901630401611,0.44904106855392456,0.01959161087870598,0.5545161366462708,0.39632007479667664,0.016791928559541702,0.5197346210479736,0.36901694536209106,0.010960112325847149,0.5710238218307495,0.40620777010917664,-0.011866267770528793,0.514584481716156,0.30870532989501953,-0.021487347781658173,0.4826096296310425,0.2638480067253113,-0.024790534749627113,0.4585215747356415,0.2333863377571106,-0.0253581739962101,0.5327914953231812,0.4337964355945587,-0.02738652378320694,0.4765952527523041,0.3274608850479126,-0.03269273787736893,0.4457373023033142,0.27612796425819397,-0.0331270694732666,0.424273818731308,0.24239887297153473,-0.03346884623169899,0.4978386163711548,0.47303783893585205,-0.03988800570368767,0.4432219862937927,0.37486621737480164,-0.04237351194024086,0.41545435786247253,0.3275057375431061,-0.04325969144701958,0.3974519968032837,0.29468509554862976,-0.045022156089544296,0.4677404761314392,0.5205563306808472,-0.04983529448509216,0.4235312044620514,0.4451758861541748,-0.05251955986022949,0.4007667899131775,0.40849757194519043,-0.049797121435403824,0.38331490755081177,0.37855738401412964,-0.04706703871488571,0.03428206965327263,0.07773058116436005,0.053446874022483826,0.03994402289390564,0.039823874831199646,0.050346389412879944,0.03477579355239868,0.008746808394789696,0.04654350131750107,0.015175024047493935,-0.010560199618339539,0.03626834601163864,-0.004836134612560272,-0.020875584334135056,0.021206850185990334,0.01883707381784916,-0.014175589196383953,0.0034628515131771564,0.0010825209319591522,-0.04154394567012787,0.0016602386021986604,-0.015056194737553596,-0.05745707079768181,0.015680484473705292,-0.030124742537736893,-0.07008125633001328,0.033536821603775024,0.0014787425752729177,-0.004293960053473711,-0.0017280096653848886,-0.02024066634476185,-0.03534544259309769,-0.005227987188845873,-0.03618039935827255,-0.0519661083817482,0.011017804965376854,-0.04883492738008499,-0.06886058300733566,0.035427700728178024,-0.012815309688448906,0.010049112141132355,-0.0035004972014576197,-0.03565219044685364,-0.01753438077867031,-0.0008771860739216208,-0.0489208847284317,-0.034770138561725616,0.010853176936507225,-0.05854741483926773,-0.0489259697496891,0.03252801671624184,-0.027872715145349503,0.029739126563072205,0.006554959807544947,-0.04192644730210304,0.00957471877336502,0.008729424327611923,-0.05513429269194603,-0.006403442472219467,0.017105957493185997,-0.06287179887294769,-0.019829388707876205,0.026175403967499733,Right,0.9925731420516968,30.0,640.0,480.0
9,0.5858597755432129,0.6368586421012878,1.9453334232366615e-07,0.6050057411193848,0.5316917896270752,0.01889660395681858,0.5922901630401611,0.44904106855392456,0.01959161087870598,0.5545161366462708,0.39632007479667664,0.016791928559541702,0.5197346210479736,0.36901694536209106,0.010960112325847149,0.5710238218307495,0.40620777010917664,-0.011866267770528793,0.514584481716156,0.30870532989501953,-0.021487347781658173,0.4826096296310425,0.2638480067253113,-0.024790534749627113,0.4585215747356415,0.2333863377571106,-0.0253581739962101,0.5327914953231812,0.4337964355945587,-0.02738652378320694,0.4765952527523041,0.3274608850479126,-0.03269273787736893,0.4457373023033142,0.27612796425819397,-0.0331270694732666,0.424273818731308,0.24239887297153473,-0.03346884623169899,0.4978386163711548,0.47303783893585205,-0.03988800570368767,0.4432219862937927,0.37486621737480164,-0.04237351194024086,0.41545435786247253,0.3275057375431061,-0.04325969144701958,0.3974519968032837,0.29468509554862976,-0.045022156089544296,0.4677404761314392,0.5205563306808472,-0.04983529448509216,0.4235312044620514,0.4451758861541748,-0.05251955986022949,0.4007667899131775,0.40849757194519043,-0.049797121435403824,0.38331490755081177,0.37855738401412964,-0.04706703871488571,0.03428206965327263,0.07773058116436005,0.053446874022483826,0.03994402289390564,0.039823874831199646,0.050346389412879944,0.03477579355239868,0.008746808394789696,0.04654350131750107,0.015175024047493935,-0.010560199618339539,0.03626834601163864,-0.004836134612560272,-0.020875584334135056,0.021206850185990334,0.01883707381784916,-0.014175589196383953,0.0034628515131771564,0.0010825209319591522,-0.04154394567012787,0.0016602386021986604,-0.015056194737553596,-0.05745707079768181,0.015680484473705292,-0.030124742537736893,-0.07008125633001328,0.033536821603775024,0.0014787425752729177,-0.004293960053473711,-0.0017280096653848886,-0.02024066634476185,-0.03534544259309769,-0.005227987188845873,-0.03618039935827255,-0.0519661083817482,0.011017804965376854,-0.04883492738008499,-0.06886058300733566,0.035427700728178024,-0.012815309688448906,0.010049112141132355,-0.0035004972014576197,-0.03565219044685364,-0.01753438077867031,-0.0008771860739216208,-0.0489208847284317,-0.034770138561725616,0.010853176936507225,-0.05854741483926773,-0.0489259697496891,0.03252801671624184,-0.027872715145349503,0.029739126563072205,0.006554959807544947,-0.04192644730210304,0.00957471877336502,0.008729424327611923,-0.05513429269194603,-0.006403442472219467,0.017105957493185997,-0.06287179887294769,-0.019829388707876205,0.026175403967499733,Right,0.9925731420516968,30.0,640.0,480.0
