frame,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,wx_0,wy_0,wz_0,wx_1,wy_1,wz_1,wx_2,wy_2,wz_2,wx_3,wy_3,wz_3,wx_4,wy_4,wz_4,wx_5,wy_5,wz_5,wx_6,wy_6,wz_6,wx_7,wy_7,wz_7,wx_8,wy_8,wz_8,wx_9,wy_9,wz_9,wx_10,wy_10,wz_10,wx_11,wy_11,wz_11,wx_12,wy_12,wz_12,wx_13,wy_13,wz_13,wx_14,wy_14,wz_14,wx_15,wy_15,wz_15,wx_16,wy_16,wz_16,wx_17,wy_17,wz_17,wx_18,wy_18,wz_18,wx_19,wy_19,wz_19,wx_20,wy_20,wz_20,hand,score,frame_rate,frame_width,frame_height
0,0.5034575462341309,0.7010579109191895,-2.9432189307954104e-07,0.46582311391830444,0.5793105959892273,0.02673984505236149,0.3982533812522888,0.5286794304847717,0.03002462163567543,0.3409130275249481,0.5317907333374023,0.028932763263583183,0.30190911889076233,0.5667978525161743,0.027130570262670517,0.3544679582118988,0.492085337638855,-0.006133915390819311,0.2572537958621979,0.4698045253753662,-0.008416195400059223,0.2720416486263275,0.5110191702842712,-0.005630225408822298,0.30649176239967346,0.5296171307563782,-0.0018732661847025156,0.3267216086387634,0.567059338092804,-0.020714614540338516,0.2276456654071808,0.5432130098342896,-0.013462230563163757,0.25137364864349365,0.572844386100769,-0.00011116750829387456,0.28710174560546875,0.5813069343566895,0.007861113175749779,0.31316936016082764,0.6465558409690857,-0.030709801241755486,0.22428151965141296,0.628171443939209,-0.017682978883385658,0.2527846693992615,0.6407606601715088,0.000614254386164248,0.2863698899745941,0.6420681476593018,0.00867549516260624,0.314445823431015,0.7217234373092651,-0.037877511233091354,0.2532065212726593,0.701615571975708,-0.025000257417559624,0.27803799510002136,0.7011815905570984,-0.003931435290724039,0.3075138032436371,0.7003858685493469,0.010493263602256775,0.06490463763475418,0.03585406765341759,0.04910152032971382,0.04952281713485718,0.0048247892409563065,0.045053545385599136,0.024043288081884384,-0.010292517952620983,0.04754767566919327,0.0032864054664969444,-0.005963408853858709,0.03832058608531952,-0.010907923802733421,0.0033499018754810095,0.025959307327866554,0.0038191210478544235,-0.01667875237762928,0.005963191390037537,-0.013199049048125744,-0.02239391580224037,0.009660257026553154,-0.017848072573542595,-0.019017094746232033,0.03212571516633034,-0.010631375014781952,-0.011564578860998154,0.05181213840842247,-0.001197736943140626,-0.0024014629889279604,-0.0010114132892340422,-0.02687113545835018,-0.009858805686235428,0.0047487299889326096,-0.024605825543403625,-0.0019228560850024223,0.02845696546137333,-0.018982967361807823,-0.0017267544753849506,0.049377258867025375,-0.003351908177137375,0.011207264848053455,-0.004181614611297846,-0.02731255628168583,0.010467546992003918,0.0054735178127884865,-0.023302411660552025,0.01180608943104744,0.03025710955262184,-0.015136733651161194,0.013711037114262581,0.04946316406130791,-0.001704661175608635,0.03175836801528931,0.0031051384285092354,-0.017750069499015808,0.027520913630723953,0.010964675806462765,-0.01681346818804741,0.0265321284532547,0.03163192793726921,-0.007212797179818153,0.027894409373402596,0.04383084550499916,Right,0.9965707659721375,30.0,640.0,480.0
1,0.503685712814331,0.7018998265266418,-2.95269160233147e-07,0.4660082459449768,0.5791857242584229,0.02731127105653286,0.3986867070198059,0.5283102989196777,0.03103526495397091,0.341187059879303,0.5299451351165771,0.030325278639793396,0.3019975423812866,0.5648928284645081,0.028986044228076935,0.35435646772384644,0.49022912979125977,-0.004337518010288477,0.2579461932182312,0.46874773502349854,-0.005343894939869642,0.2727855145931244,0.5098208785057068,-0.002060754457488656,0.30684205889701843,0.5284139513969421,0.001741731888614595,0.32567498087882996,0.5649521946907043,-0.018940797075629234,0.22764182090759277,0.5417555570602417,-0.010467984713613987,0.2513444423675537,0.5713661909103394,0.0029111066833138466,0.2868567109107971,0.5802884101867676,0.010565240867435932,0.31149959564208984,0.6446037888526917,-0.028894811868667603,0.22351574897766113,0.6264344453811646,-0.014538977295160294,0.2524414360523224,0.6389049291610718,0.003809047397226095,0.2862570881843567,0.6404246091842651,0.011483711190521717,0.3123812973499298,0.7198315858840942,-0.036037638783454895,0.25150665640830994,0.7003000974655151,-0.02228192426264286,0.27597519755363464,0.6995682716369629,-0.0011946124723181129,0.3052097260951996,0.6981074810028076,0.013038324192166328,0.06454193592071533,0.03677327185869217,0.047960132360458374,0.049448706209659576,0.005526401102542877,0.044400446116924286,0.024608660489320755,-0.00978548638522625,0.04676505923271179,0.004058473743498325,-0.006276258733123541,0.03816721960902214,-0.010539025068283081,0.00296152220107615,0.02657318115234375,0.00425037881359458,-0.016533823683857918,0.0059150042943656445,-0.012404089793562889,-0.022424720227718353,0.00996062345802784,-0.016848139464855194,-0.018898125737905502,0.03242193162441254,-0.01044277660548687,-0.011746130883693695,0.05150914937257767,-0.000923562387470156,-0.00241289334371686,-0.000935581570956856,-0.0258609838783741,-0.00985655002295971,0.00456043379381299,-0.0237016212195158,-0.0021240822970867157,0.02857140824198723,-0.018307121470570564,-0.0016887877136468887,0.048966605216264725,-0.003774322336539626,0.011052487418055534,-0.004257937893271446,-0.026732563972473145,0.010026585310697556,0.005721723195165396,-0.023152992129325867,0.011790760792791843,0.030158575624227524,-0.014726117253303528,0.013597618788480759,0.04953175410628319,-0.002291283570230007,0.031658098101615906,0.002834743820130825,-0.017915846779942513,0.027313079684972763,0.010818962007761002,-0.01731143705546856,0.026325209066271782,0.030930036678910255,-0.007572165224701166,0.027477804571390152,0.043099045753479004,Right,0.9894406199455261,30.0,640.0,480.0
2,0.5032185316085815,0.6994479894638062,-2.955657976144721e-07,0.46422910690307617,0.5779724717140198,0.02736916020512581,0.3960128426551819,0.5278628468513489,0.030518580228090286,0.3383036255836487,0.5294914245605469,0.029157377779483795,0.2988423705101013,0.5640078783035278,0.027099609375,0.35436108708381653,0.48896437883377075,-0.005729172378778458,0.2569640278816223,0.46863457560539246,-0.007894680835306644,0.27218642830848694,0.5098584890365601,-0.005325624719262123,0.30637219548225403,0.5278693437576294,-0.0018812754424288869,0.3266376256942749,0.5641384124755859,-0.020773544907569885,0.22699621319770813,0.5410832166671753,-0.013299087062478065,0.25058746337890625,0.5710902810096741,-0.00017230621597263962,0.2865142822265625,0.5797022581100464,0.007417000830173492,0.31254345178604126,0.6439377665519714,-0.031146474182605743,0.22355186939239502,0.6257832646369934,-0.017377221956849098,0.2523975670337677,0.6386463046073914,0.001197543810121715,0.2864186465740204,0.6400043368339539,0.009100886061787605,0.3129234313964844,0.7193019390106201,-0.038740552961826324,0.2519935965538025,0.699974536895752,-0.025279227644205093,0.276488721370697,0.6995037794113159,-0.004120002966374159,0.3056109547615051,0.6980137825012207,0.010171639733016491,0.06369064003229141,0.03651169314980507,0.0494655966758728,0.048278022557497025,0.005413128063082695,0.04545559361577034,0.023463396355509758,-0.00964266061782837,0.047508977353572845,0.0030259068589657545,-0.005822779610753059,0.038324881345033646,-0.01131223514676094,0.0031180717051029205,0.026167497038841248,0.004220236092805862,-0.016176151111721992,0.006167079322040081,-0.012647123076021671,-0.022059304639697075,0.009837836027145386,-0.017268605530261993,-0.018273744732141495,0.03182026371359825,-0.010681881569325924,-0.011278463527560234,0.050973813980817795,-0.000901736959349364,-0.0022560665383934975,-0.0008775957976467907,-0.02607259526848793,-0.009669709950685501,0.004179966636002064,-0.02411423996090889,-0.0018291771411895752,0.02777126245200634,-0.018735436722636223,-0.001413330901414156,0.04798136278986931,-0.0035224223975092173,0.010841085575520992,-0.00433238735422492,-0.026734082028269768,0.010072487406432629,0.004896130878478289,-0.023173533380031586,0.011950161308050156,0.029386771842837334,-0.014831405133008957,0.013730408623814583,0.04846930876374245,-0.002242373302578926,0.03147409111261368,0.0024499911814928055,-0.01775871030986309,0.027249561622738838,0.010076996870338917,-0.017184222117066383,0.02652508020401001,0.03010992333292961,-0.007586363237351179,0.027462080121040344,0.042348623275756836,Right,0.9975256323814392,30.0,640.0,480.0
3,0.5043138265609741,0.7002652883529663,-2.9585376637442096e-07,0.46574074029922485,0.5781009197235107,0.026620350778102875,0.39732101559638977,0.5270808935165405,0.029447413980960846,0.3392994701862335,0.5294557213783264,0.027856094762682915,0.29975906014442444,0.5650787353515625,0.025506723672151566,0.3548191487789154,0.48888543248176575,-0.0060325730592012405,0.2572745680809021,0.4687836766242981,-0.008779159747064114,0.27316367626190186,0.5094783306121826,-0.006851565558463335,0.30797216296195984,0.5275294780731201,-0.003740377025678754,0.3269008994102478,0.5644526481628418,-0.02080969698727131,0.2275741994380951,0.5417808890342712,-0.013702682219445705,0.25155919790267944,0.5709872841835022,-0.0011981634888797998,0.28766167163848877,0.5795229077339172,0.006017307750880718,0.3127113878726959,0.6444666981697083,-0.031017588451504707,0.223489910364151,0.626713216304779,-0.01768002100288868,0.2525929808616638,0.6389952898025513,0.0004308689967729151,0.28675058484077454,0.6400966048240662,0.008128080517053604,0.3131601810455322,0.7197433710098267,-0.03848390281200409,0.2518332898616791,0.7005765438079834,-0.025393713265657425,0.2767334580421448,0.6996923089027405,-0.004449114203453064,0.3059690594673157,0.6979290246963501,0.00975432712584734,0.06391569972038269,0.036428339779376984,0.049234788864851,0.04856439307332039,0.005269527435302734,0.045344844460487366,0.023554649204015732,-0.009967452846467495,0.047375623136758804,0.0029450864531099796,-0.005916319787502289,0.03785146027803421,-0.011392490938305855,0.003689573146402836,0.025635385885834694,0.004144529812037945,-0.01636304333806038,0.005964011885225773,-0.01274166814982891,-0.021867185831069946,0.009897494688630104,-0.017168078571558,-0.018353400751948357,0.03205375000834465,-0.010239563882350922,-0.0112100038677454,0.051243752241134644,-0.0009689387516118586,-0.0022748326882719994,-0.0009521420579403639,-0.026218434795737267,-0.009470673277974129,0.004579645115882158,-0.02402491122484207,-0.001741945743560791,0.02825709618628025,-0.01839631237089634,-0.001541829202324152,0.0484648235142231,-0.003495747223496437,0.010916252620518208,-0.004198634997010231,-0.026826195418834686,0.010355526581406593,0.005234692245721817,-0.023038089275360107,0.012076728977262974,0.029926875606179237,-0.014772873371839523,0.013663360849022865,0.04903135076165199,-0.0020851455628871918,0.03150893747806549,0.0028184629045426846,-0.01783119887113571,0.027330772951245308,0.010546280071139336,-0.017061900347471237,0.026534639298915863,0.030757809057831764,-0.007510359399020672,0.027564797550439835,0.042930975556373596,Right,0.9967643618583679,30.0,640.0,480.0
4,0.5070731043815613,0.6980403661727905,-2.936745886472636e-07,0.466350793838501,0.5773821473121643,0.02695978619158268,0.3968381881713867,0.5270269513130188,0.030020110309123993,0.33978214859962463,0.5298438668251038,0.02855980210006237,0.30047693848609924,0.5651682019233704,0.02648179605603218,0.35571610927581787,0.4873718321323395,-0.005646134726703167,0.2579255700111389,0.4664314389228821,-0.007882529869675636,0.2722758948802948,0.5079531669616699,-0.0051301997154951096,0.3063739538192749,0.5263093113899231,-0.0015257514314725995,0.3280126452445984,0.5622029900550842,-0.020794086158275604,0.2273409068584442,0.539469301700592,-0.01344351191073656,0.2510947287082672,0.5697435140609741,-0.0001958095672307536,0.2871733009815216,0.5784719586372375,0.007593091111630201,0.3141932189464569,0.6421706676483154,-0.03135304152965546,0.22408130764961243,0.6242741346359253,-0.01801913045346737,0.2531716227531433,0.6372634172439575,0.0004860183980781585,0.2874797582626343,0.6386136412620544,0.008494657464325428,0.3149122893810272,0.718146026134491,-0.03914858400821686,0.25256824493408203,0.6994212865829468,-0.026384633034467697,0.2768554985523224,0.699141800403595,-0.005370724946260452,0.3063507080078125,0.697930097579956,0.009001017548143864,0.06334961950778961,0.03634624183177948,0.04843752086162567,0.04782373458147049,0.005537990480661392,0.04518931359052658,0.02297719568014145,-0.009129760786890984,0.04757700487971306,0.003251885063946247,-0.004804414696991444,0.03911219537258148,-0.010630966164171696,0.0038525329437106848,0.026995014399290085,0.004173309542238712,-0.015636414289474487,0.006105562672019005,-0.012195836752653122,-0.021562036126852036,0.01029176265001297,-0.016859445720911026,-0.018041299656033516,0.03255760669708252,-0.010379587300121784,-0.010735990479588509,0.0524011068046093,-0.0009017662378028035,-0.0021974584087729454,-0.0008864246192388237,-0.025493640452623367,-0.00962041225284338,0.004948711954057217,-0.02381150797009468,-0.0015449756756424904,0.02884962409734726,-0.01835130713880062,-0.001181501429527998,0.049788206815719604,-0.0034929681569337845,0.010446575470268726,-0.004346218425780535,-0.026470530778169632,0.009896907955408096,0.0055733053013682365,-0.022698143497109413,0.011708074249327183,0.030478140339255333,-0.014546318911015987,0.013473836705088615,0.04980529099702835,-0.0022947927936911583,0.030850686132907867,0.0024157303851097822,-0.017681686207652092,0.02683686651289463,0.010502097196877003,-0.017217811197042465,0.0264003723859787,0.03085883893072605,-0.007675936911255121,0.0275091752409935,0.043325275182724,Right,0.9970291256904602,30.0,640.0,480.0
5,0.5072286128997803,0.6997178196907043,-3.0198390277291765e-07,0.4691605567932129,0.5777304768562317,0.025159422308206558,0.40015244483947754,0.5261998176574707,0.027245404198765755,0.3412286639213562,0.5276411771774292,0.025115396827459335,0.3008137047290802,0.562503457069397,0.02239530347287655,0.3569442629814148,0.4870130121707916,-0.008070964366197586,0.2580850124359131,0.46666544675827026,-0.011609723791480064,0.2728778123855591,0.5082652568817139,-0.009601893834769726,0.3072757124900818,0.5262751579284668,-0.006356391124427319,0.32958006858825684,0.5620137453079224,-0.022684725001454353,0.22796887159347534,0.5391166806221008,-0.016860494390130043,0.2512454390525818,0.5694000720977783,-0.004176530055701733,0.2874094843864441,0.5780149698257446,0.0034476500004529953,0.31586694717407227,0.6423039436340332,-0.032879989594221115,0.22383418679237366,0.6244629621505737,-0.021160753443837166,0.2523401081562042,0.6372776627540588,-0.002987547079101205,0.28694403171539307,0.6381645202636719,0.005161333363503218,0.3165678381919861,0.7183380126953125,-0.04039125517010689,0.25243574380874634,0.7000736594200134,-0.02891526371240616,0.2764410078525543,0.6994123458862305,-0.008372703567147255,0.30625230073928833,0.6976010799407959,0.005859145428985357,0.06259990483522415,0.03619060292840004,0.049956295639276505,0.046966802328825,0.005635857582092285,0.04609663784503937,0.02240755409002304,-0.009114990942180157,0.047602251172065735,0.002769975923001766,-0.005155568476766348,0.0375743992626667,-0.01135544665157795,0.004118971526622772,0.024980323389172554,0.003936521243304014,-0.015615901909768581,0.00591961108148098,-0.012654406949877739,-0.020897435024380684,0.009943908080458641,-0.016979964450001717,-0.017409631982445717,0.03237205371260643,-0.0107565363869071,-0.010319877415895462,0.05140328407287598,-0.0007583395345136523,-0.0022330523934215307,-0.0010709615889936686,-0.025476470589637756,-0.009312826208770275,0.0042335460893809795,-0.02394801937043667,-0.0011592498049139977,0.028217798098921776,-0.018712986260652542,-0.0007828972302377224,0.0487489253282547,-0.003332695225253701,0.010251871310174465,-0.004209254402667284,-0.026219848543405533,0.01003375556319952,0.005320051684975624,-0.023369230329990387,0.01206197403371334,0.02942478656768799,-0.015468095429241657,0.01352022960782051,0.049298644065856934,-0.002085655927658081,0.03039408102631569,0.0028742775321006775,-0.01773625984787941,0.02684214897453785,0.010448210872709751,-0.017524313181638718,0.026352498680353165,0.030594704672694206,-0.008140990510582924,0.027235668152570724,0.042860619723796844,Right,0.9983149170875549,30.0,640.0,480.0
6,0.5079148411750793,0.6981502771377563,-3.0852331178721215e-07,0.4690406322479248,0.5766797661781311,0.02568145841360092,0.4001159071922302,0.5255631804466248,0.027718614786863327,0.3410404324531555,0.5278134942054749,0.025381071493029594,0.3005867302417755,0.5626118183135986,0.022332627326250076,0.35738053917884827,0.48620662093162537,-0.008039303123950958,0.2572541832923889,0.46819233894348145,-0.011859720572829247,0.27318498492240906,0.5093284845352173,-0.010239358991384506,0.3081296384334564,0.5264286398887634,-0.007304791826754808,0.3300374150276184,0.561643660068512,-0.02312774956226349,0.22760675847530365,0.5395775437355042,-0.017572389915585518,0.2517721652984619,0.5696566104888916,-0.005258102901279926,0.28858044743537903,0.5780763626098633,0.0021160845644772053,0.31645146012306213,0.6420004367828369,-0.03372196480631828,0.22373327612876892,0.6246795654296875,-0.022210758179426193,0.2531069815158844,0.6372157335281372,-0.004082833882421255,0.28820663690567017,0.6376729607582092,0.004073305521160364,0.31757625937461853,0.7181957960128784,-0.04160232096910477,0.253672331571579,0.6993112564086914,-0.030479347333312035,0.2783077359199524,0.6983441114425659,-0.009997817687690258,0.3082646429538727,0.6964642405509949,0.004261062014847994,0.06231413781642914,0.03543279692530632,0.050240032374858856,0.046514157205820084,0.005126357078552246,0.04620519280433655,0.02182692289352417,-0.009422915056347847,0.04807675629854202,0.0022612321190536022,-0.004385283216834068,0.037611544132232666,-0.01163222175091505,0.004598661325871944,0.024995945394039154,0.003880779491737485,-0.015273412689566612,0.005964574404060841,-0.01263344381004572,-0.0201061200350523,0.010054079815745354,-0.01717953570187092,-0.016472507268190384,0.03225034475326538,-0.01024559885263443,-0.0096806725487113,0.051476504653692245,-0.0008817167836241424,-0.002142105484381318,-0.0010343869216740131,-0.025394795462489128,-0.00879649631679058,0.004698542412370443,-0.023813216015696526,-0.0007192352786660194,0.028345942497253418,-0.01837494969367981,-0.0006588730029761791,0.048920053988695145,-0.0030411039479076862,0.010045277886092663,-0.004153568763285875,-0.02635493315756321,0.01032843254506588,0.005263235419988632,-0.022633321583271027,0.012005729600787163,0.029826031997799873,-0.014864681288599968,0.013604966923594475,0.04921320453286171,-0.0018965685740113258,0.030223814770579338,0.0026494625490158796,-0.017213009297847748,0.02665509656071663,0.010346541181206703,-0.016647057607769966,0.026093922555446625,0.030631233006715775,-0.007504135835915804,0.02702651172876358,0.04307761788368225,Right,0.9973872900009155,30.0,640.0,480.0
7,0.5080485343933105,0.7011088132858276,-3.246236417453474e-07,0.47075355052948,0.5776524543762207,0.026112863793969154,0.4015880227088928,0.5241677165031433,0.02850652113556862,0.3406645953655243,0.5230502486228943,0.02667415887117386,0.29886960983276367,0.5560986399650574,0.02416403405368328,0.35807257890701294,0.48613977432250977,-0.009789069183170795,0.25643041729927063,0.46778059005737305,-0.013730023056268692,0.27249884605407715,0.5095406174659729,-0.011366520076990128,0.3079318404197693,0.5268681049346924,-0.0077383387833833694,0.3312450647354126,0.561609148979187,-0.024759462103247643,0.22694119811058044,0.5390340685844421,-0.019782939925789833,0.25071924924850464,0.5697457194328308,-0.006726001854985952,0.2877887189388275,0.5788496136665344,0.0013589125592261553,0.31757575273513794,0.6420042514801025,-0.03505904972553253,0.22344641387462616,0.62519770860672,-0.02397596463561058,0.2523174285888672,0.6381638050079346,-0.005105940159410238,0.28757789731025696,0.6389625668525696,0.003787013702094555,0.31826502084732056,0.7184950113296509,-0.042513709515333176,0.2512872815132141,0.6998382806777954,-0.03119003027677536,0.27556291222572327,0.6991627216339111,-0.010167906060814857,0.3058971166610718,0.6972032785415649,0.004501848015934229,0.06168081983923912,0.035739999264478683,0.05098971724510193,0.04557076096534729,0.005777922458946705,0.046487465500831604,0.021134497597813606,-0.008983148261904716,0.04773160442709923,0.001413194346241653,-0.004998460877686739,0.037352703511714935,-0.012835468165576458,0.0034549012780189514,0.024317245930433273,0.003534843912348151,-0.01488561276346445,0.0059486133977770805,-0.013196269050240517,-0.019362103193998337,0.009835982695221901,-0.01727418601512909,-0.015767639502882957,0.031979531049728394,-0.010912785306572914,-0.008885176852345467,0.05088508129119873,-0.0008028342272154987,-0.0021243232768028975,-0.001024704659357667,-0.02531537413597107,-0.008727239444851875,0.004015613812953234,-0.02403096668422222,-0.00023900065571069717,0.02776462770998478,-0.019207477569580078,-9.347498416900635e-05,0.04848599061369896,-0.002859714673832059,0.009645428508520126,-0.004266192205250263,-0.025709101930260658,0.010245164856314659,0.00484914006665349,-0.02308196946978569,0.012355908751487732,0.028851520270109177,-0.01565801352262497,0.01386413536965847,0.0486408956348896,-0.001618318259716034,0.02939147688448429,0.0027903837617486715,-0.017439747229218483,0.026070699095726013,0.010239118710160255,-0.01746118813753128,0.025785181671380997,0.03023662231862545,-0.00845254585146904,0.026642868295311928,0.04288936033844948,Right,0.9965067505836487,30.0,640.0,480.0
8,0.5071865320205688,0.698667585849762,-3.2596670962448115e-07,0.4684407711029053,0.5759090185165405,0.02767488732933998,0.39970988035202026,0.5239060521125793,0.03040836937725544,0.33933186531066895,0.5237014889717102,0.028480786830186844,0.2978927493095398,0.5563242435455322,0.02559969760477543,0.3572300672531128,0.48567771911621094,-0.008473323658108711,0.25523054599761963,0.46856141090393066,-0.01178294513374567,0.2712225615978241,0.5100591778755188,-0.009330255910754204,0.3063022494316101,0.5264602899551392,-0.005916820373386145,0.3305087387561798,0.5612744688987732,-0.0243727657943964,0.22591324150562286,0.5396831631660461,-0.018588759005069733,0.24971908330917358,0.5698814392089844,-0.005294718313962221,0.2869963049888611,0.5779328942298889,0.0026305781211704016,0.3174186646938324,0.6417179703712463,-0.03548499196767807,0.2222256064414978,0.6249526143074036,-0.02399889938533306,0.25119084119796753,0.6378054022789001,-0.004916501231491566,0.2863982915878296,0.6378980278968811,0.003885057056322694,0.3190573453903198,0.7183276414871216,-0.04363870620727539,0.2518942058086395,0.6990131735801697,-0.032421257346868515,0.27637770771980286,0.6983882784843445,-0.011253905482590199,0.30680546164512634,0.6965867280960083,0.0034431188832968473,0.06161009147763252,0.035154446959495544,0.051761191338300705,0.045262642204761505,0.005233732983469963,0.04692569375038147,0.020922040566802025,-0.009356211870908737,0.04843585193157196,0.0012747158762067556,-0.004709433764219284,0.03769516572356224,-0.012682737782597542,0.003664884250611067,0.024760238826274872,0.0032884408719837666,-0.015019306913018227,0.005902402102947235,-0.013398846611380577,-0.019261328503489494,0.009612266905605793,-0.01771862804889679,-0.015462915413081646,0.031682584434747696,-0.011333216913044453,-0.008871420286595821,0.05109875649213791,-0.0008715645526535809,-0.00214856443926692,-0.001161377178505063,-0.025607474148273468,-0.008320123888552189,0.0040677012875676155,-0.024273356422781944,-0.0001263655722141266,0.027575979009270668,-0.01944638043642044,-0.00010657776147127151,0.048334307968616486,-0.0026298442389816046,0.009770914912223816,-0.004202188458293676,-0.026227692142128944,0.010569484904408455,0.004827193915843964,-0.023174170404672623,0.012323437258601189,0.028742074966430664,-0.015900209546089172,0.013756513595581055,0.04840291664004326,-0.0013290131464600563,0.029719185084104538,0.002816702937707305,-0.017030172049999237,0.026326602324843407,0.010112861171364784,-0.017069358378648758,0.025737879797816277,0.029858827590942383,-0.007989585399627686,0.026537589728832245,0.04234744608402252,Right,0.9963557124137878,30.0,640.0,480.0
9,0.5068730711936951,0.6964312195777893,-3.185794810178777e-07,0.46713316440582275,0.574674665927887,0.027696985751390457,0.3982354700565338,0.5226345062255859,0.030501727014780045,0.3380318880081177,0.5226346254348755,0.028592707589268684,0.29672908782958984,0.5548363924026489,0.025838114321231842,0.3579708933830261,0.4828546941280365,-0.007368961349129677,0.2564249634742737,0.4652740955352783,-0.009944839403033257,0.2699950635433197,0.5076745748519897,-0.0069269523955881596,0.30349183082580566,0.5247411131858826,-0.0032513157930225134,0.331363707780838,0.5575616359710693,-0.023409532383084297,0.2260708063840866,0.5357467532157898,-0.01726808212697506,0.24811607599258423,0.5665444135665894,-0.0040472112596035,0.2843586504459381,0.5748680233955383,0.003817307762801647,0.31793567538261414,0.637791633605957,-0.03469099849462509,0.22147607803344727,0.6203712224960327,-0.022935904562473297,0.24943217635154724,0.634044349193573,-0.004181970842182636,0.2843960225582123,0.6346030831336975,0.004310858901590109,0.318866491317749,0.7145453691482544,-0.04302404820919037,0.2512015104293823,0.6964670419692993,-0.03201645612716675,0.27469131350517273,0.6958066821098328,-0.011396585963666439,0.3049561083316803,0.6935409307479858,0.0029353592544794083,0.06139146909117699,0.03606561943888664,0.052515432238578796,0.045095302164554596,0.005766897462308407,0.0479494072496891,0.02107977122068405,-0.008655411191284657,0.049317725002765656,0.0012113117845728993,-0.004554795101284981,0.03830546885728836,-0.012689038179814816,0.003651685081422329,0.02508286014199257,0.003565763123333454,-0.015074868686497211,0.00610856618732214,-0.013251161202788353,-0.019896427169442177,0.009897449053823948,-0.0177766066044569,-0.015774592757225037,0.032555367797613144,-0.011812228709459305,-0.008861564099788666,0.05215557664632797,-0.0005534882075153291,-0.0022430443204939365,-0.0012999988393858075,-0.025705642998218536,-0.008727221749722958,0.0038671614602208138,-0.02480347268283367,-0.0003680400550365448,0.028079140931367874,-0.019849540665745735,-0.0001279367133975029,0.04915756732225418,-0.003012752626091242,0.009916727431118488,-0.004396289121359587,-0.02664399892091751,0.010309528559446335,0.004792564548552036,-0.024120496585965157,0.012381776235997677,0.02891959808766842,-0.016491414979100227,0.013744457624852657,0.04922599717974663,-0.0018348060548305511,0.0299308430403471,0.00265552569180727,-0.017663199454545975,0.026614053174853325,0.00986426044255495,-0.018215760588645935,0.026074033230543137,0.029708033427596092,-0.008677251636981964,0.026750290766358376,0.04264868050813675,Right,0.9937935471534729,30.0,640.0,480.0
